,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
AOI1 Saccade Lengths,338.113570003924,159.905630577008,270.54746695569975,17.13886593088693,370.6827673941629,109.06997720486032,58.94242723151256,115.06063895374415,7.029701542605569,62.5193289994777,159.31086078870413,14.620359838120274,22.205881005272776,35.672126160701765,147.76777221828607,97.47591029720328,53.269906177975756,329.8535127101457,16.019807083236927,70.72616607097311,22.80556702683138,61.482588788795354,115.29413139377058,120.98842450447724,32.035716646618866,12.49789607797453,121.61063782015135
AOI1 Absolute Saccade Angles,-174.56460265197953,14.680520016320582,1.3839620797444683,-95.2025406749642,-171.87919736301959,14.586629673104431,-167.0788995322147,153.17853258016336,-160.51710033347777,-26.316520317698583,5.274734107845195,176.2304403445298,-98.43480777805284,27.52692218254938,-158.45272787615562,144.3576534105017,-168.72116057888496,4.653806117062155,-161.53244893180684,-162.059582464671,-85.81686719255754,53.611145187008226,-164.04738872575436,14.109006642908287,-1.9337637031187809,9.692805277844748,-176.45497480621836
AOI1 Relative Saccade Angles,9.245122668300105,166.7034420634239,83.41349724529134,103.32334331194463,6.465827036124004,1.6655292053191333,140.25743211237804,133.6956329136411,45.799419984220826,148.40874557445622,9.04429376331538,94.66524812258265,54.03827003939777,5.979650058705012,122.81038128665733,133.07881398938667,6.625033304052881,13.813744951130998,179.47286646713584,103.75728472788654,40.571987620434236,37.65853391276257,1.8436046313373609,163.95722965397292,168.37343101903647,6.147780084063086,
