,Mean,Standard Deviation
NOT_AOI Saccade Length,69.76919969108802,49.964523045635815
NOT_AOI Absolute Saccade Angles,2.3352702696638143,106.5428342164872
NOT_AOI Relative Saccade Angles,106.06224086400933,53.54483670495423
