,0,1,2,3
AOI1 Saccade Lengths,44.03980789829436,48.97383118778806,105.51754285087223,268.16685917368466
AOI1 Absolute Saccade Angles,78.07875689712365,-87.7362262055723,162.44024033312343,178.4409417673446
AOI1 Relative Saccade Angles,14.185016897304049,70.17646653869572,163.99929856577882,
