,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
AOI2 Saccade Lengths,76.61920774575638,188.13670603771897,28.051695007187405,127.03797752912632,78.38743773087288,46.350882314314696,17.043229382784062,101.5203343359786,67.79686956635798,73.67502825901336,116.14363991131987,41.47227812638553,148.1769342683969,11.444224693772199,37.857718540873606,44.85925011430502,48.092972090771504,3.8176289899191946,45.26080762572434,10.573513339534795,45.76541477451609,99.89526007459261,122.78348184614111,12.475357672942842,72.03572428627369,75.2408806883159,111.89345788753585,46.76984857074286,113.56939288141841,26.897357113979727,78.28175142878312,113.73165221496073,29.459579432426814,284.4537739711235,55.817709396647416,287.8207086524725,171.70579485061361
AOI2 Absolute Saccade Angles,-127.81083777467437,161.9637041666902,-166.97088113431093,-149.22474565222578,172.17932383925506,38.273747991358974,-128.15652849245572,0.12680134715887834,-26.629174098530054,22.353943959466097,174.25315364995916,-92.7310290941991,178.78539956656928,54.61889570305429,96.24723124179367,27.674041942383624,164.63190697807718,-159.07011953611934,-12.19802723071326,99.08405288576822,-113.79312662912028,3.1052744485140207,1.8442089548742502,-95.40810358898831,162.45720016954849,170.0457261409895,-0.009438434574964258,-4.160375020853837,-161.58847643691482,175.85270468728203,146.12996544692197,-16.938341179803803,76.52336355979726,-2.4918063261971244,-116.45270023689437,169.15962931551306,176.75234511345914
AOI2 Relative Saccade Angles,109.77454194136455,148.93458530100114,162.25386451791485,141.40406949148087,46.0944241521039,13.56972351618533,51.716670160385426,153.24402455431107,131.01688194200383,28.100790309506927,86.98418274415826,91.51642866076838,55.833496136485,138.37166446126065,111.42681070058995,43.042134964306435,143.70202651419655,33.12790769459394,68.71791988351853,32.87717951488847,63.10159892236572,178.73893450636027,82.74768745613743,77.8653037585368,172.41147402855898,9.944835424435528,175.84906341372113,22.571898583939028,157.44118112419685,150.27726075963992,16.93169337327425,86.53829526039895,100.98483011400562,66.03910608930276,105.61232955240743,172.40728420205397,
