,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
AOI6 Saccade Lengths,11.292398935539909,55.76824385262203,32.35919634720992,42.748928317956334,12.617344592198108,67.03163417073338,42.53267385601925,83.16775843924783,63.23791474936796,46.14809991031654,29.070380608994693,21.14724383651471,19.669055605901175,37.437900481888676,213.94345420975162,159.2171093863567,58.76978149849355,270.75139797864244,43.65257676300676,376.776118507263,86.49934857474845,40.63098553532548,37.900530452980966,36.078681449101836,172.23807152136567,31.39898043467975,91.06998922956559,84.86940892864492,38.51634176163992,88.10396047605029,123.15229982190966,45.55290096124646,59.42230844843845,9.036073638068569,56.470899697857504,45.164930086949745,53.392231865345664,64.12198965111449,57.129676610371504,34.87930860666962,94.73940486680522,90.19813821275046,58.148783223574235,101.52265843173802,18.52338148623882,38.33145321131315,255.01653835807454,55.03489729354314,37.88969147579739,24.21716191921451,123.85622949055345,78.64645276250808,47.3140902891506,113.50174674875038,49.314758153041176
AOI6 Absolute Saccade Angles,-65.70705305788054,138.5112878003905,-104.04188522552977,-32.08852292404582,-48.84192090960418,156.09510270916326,-47.773246020397785,47.18012090267506,-103.21151060308901,154.27013179651266,83.79087889658231,-79.98050632815831,-50.20332849382764,-165.06681372982084,2.6416250739411837,171.70440718811494,-151.56682711728888,3.8456298152015704,30.503706041522392,178.25246190684462,-13.480729133511169,90.07301237038853,-72.60099084149549,-15.927629349271067,176.14813291457062,-76.69612228556714,143.6121692847892,-45.73576069420783,147.1618833232037,-3.9692905436162595,-0.7080768130137051,114.73048844598291,-121.84754003989264,-155.0854917333688,135.9043064964521,137.5899743565038,-3.430332721114304,175.98725325132818,-53.61306107233627,-54.688151693650305,50.347983022041824,-13.171908400802817,13.505192050259542,-143.08594050319556,-18.623880615742387,3.4324862162221614,179.5301597056785,163.92091587671308,92.80118251975169,-104.59070716731097,7.940416370027782,19.04637524801239,-166.20720227613825,-151.75817090419963,65.3058982507612
AOI6 Relative Saccade Angles,24.218340858271016,62.55317302592026,108.04663769851605,163.24660201444166,24.937023618767416,23.868348729561028,85.04663307692717,29.608368494235958,77.48164239960164,109.52074710006966,16.228614775259377,150.22282216566933,65.13651476400682,12.29156119623799,10.937217885826241,143.27123430540382,24.58754306750956,153.34192377367918,32.25124413467777,11.733191040355791,76.44625849610031,17.32599678811599,123.32663850777558,12.075762263841696,72.84425520013777,40.30829157035631,9.347929978996996,12.897644017411547,28.868826133180022,176.73878626939742,64.5614347410034,56.57802848587552,146.7620483065238,110.9897982298209,178.3143321399483,38.97969292238189,0.5824140275575012,49.60031432366446,178.92490937868595,74.96386528430789,116.48010857715538,153.32289954893767,23.408867446544903,55.53794011254683,157.94363316803543,3.9023265105436833,164.39075617103458,108.88026664303864,17.391889687062648,67.46887646266127,168.89404112201538,5.2535775241506295,165.55096862806136,37.06406915496081,
