,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
AOI5 Saccade Lengths,379.21721219094917,22.370631571836082,245.11520900492067,94.44412805608147,138.59748575072723,10.291653925635432,301.7043443557725,163.25995907108552,74.96686560896308,95.0789096051281,75.60683999494532,146.8644627828583,108.51935982065734,19.749298156428353,239.9002102602862,38.57705306776052,115.98271337996589,75.05719713105808,141.02413233122923,37.7110006782753,68.05816103269402,158.54935183548866,188.89810322137413,18.857330009545127,40.60552149554824,53.67369262873241,45.822979771951545,60.882797837100235,92.24032477554309,145.92026150104184,53.37855150124496,35.46864261568716,102.29213189673477
AOI5 Absolute Saccade Angles,177.1715979368749,178.16628929393602,-12.051192856876236,12.313394450518755,-175.83340253892223,154.4997261996563,173.6738051878613,-6.158201367575285,33.90245844814211,-52.13539642019644,161.2019271361173,-170.82777344518303,162.1314997241358,-133.92470733320377,-3.3873357814770033,-16.65500848031543,40.379808288119854,-33.699691941961795,177.4898151769168,145.9901225488844,-126.46465266697672,162.4550485516872,-12.312314706110044,-146.55721201837844,54.833024277841716,126.88133242911402,-5.795421209373141,-137.32323168480602,170.83713361215803,168.69459294686078,-12.133269723743949,-13.11926933575501,-160.8473570444581
AOI5 Relative Saccade Angles,179.0053086429389,10.217482150812241,155.635412692605,8.146796989440965,150.3331287385785,160.825921011795,0.1679934445634312,139.9393401842826,93.96214513166144,33.33732355631372,152.0297005813003,152.95927316931883,116.05620705733958,49.46262844827323,166.7323273011616,122.96518323156474,105.92049976991837,31.1895071188786,148.50030737196755,92.45477521586109,108.91970121866393,5.232636742202734,45.75510268773159,21.390236296220177,107.9516918487277,47.323246361512844,48.472189524567135,128.16036529696402,177.85745933470278,0.8278626706047463,179.01400038798894,32.271912291296914,
