,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
AOI3 Saccade Lengths,425.5818158072229,78.43168814312575,66.83479854763144,155.0882119768585,38.92409179065841,275.28608183223895,279.9343651730431,36.787071335416336,65.06517222514701,48.56754092425721,109.64475412696908,51.32368869269781,79.87001751331577,43.69987677515332,38.155645168406224,55.10027154719921,65.32045236035023,95.09893303531103,85.45337531846374,45.376986170689804,238.38883962641933,340.8995969297263,61.80357991312183,78.77898707115925,75.3791812302266,67.05493034845775,119.68833919389003,107.13240543778001,156.28082936025442,106.1628755206058,205.7165808920725,92.3806082723499,268.959945368376,62.48979316793615,90.33466733784721,66.2228696196412,157.86484837901364,141.36734540787427,68.79394443581006,74.47798531184132,183.20523355768856,163.80783468966865,71.63818059577592,117.0543913730656,95.15053416818161,107.7361720940506,49.48392650500811,46.67614136373413,117.55801683800733,81.99939383159779,76.53934968570616,113.97347720790147,292.173717031423,11.04470290334932,15.887123498656656,457.72023717240427,115.29965756640281,253.2369488907451,36.083847493088854,30.87298088605056,70.80867088913106,37.41218669137076,45.13982136388601,24.510978015658655,32.247266191470025,94.80058664247164,103.00925792326687,67.45148386358976,188.5447806127972,105.9544207323592,58.487957537494324,63.85086178173918,76.46570191584384,122.1124801297072,192.06971432201794,121.22306352645292,174.65196599352487,67.98170946467916,89.7167090749268,38.396190512359425,67.0516278113638,69.73840927426184,136.40270589859614,50.20600255149875,95.56905631841835,74.12321738006843,57.06069327825679,18.029103214811897,223.41509823859587,159.06909035978586,343.5228254110487,50.82555098030501,42.08470881989695,106.0548629811147,189.85564670464726,57.147605969911126,264.50537779127734,61.45181956555697,101.05184084142194,142.12258801310986,48.70494740418025,175.33797813760583,39.596412242445965,165.0518324450389,71.72695867191088,110.44118216583851,273.36631040697466,57.28634797750912,58.38958590924495,119.36165014760407,136.66848132098144,39.19724157633189,84.29008978506708,60.81545003466377,68.7554570338564,17.285830963418253,84.16195173621543,45.70920575154073,40.70754128851428,209.34919438957127,165.6260669807096,76.05535165207752,195.51261005513643,59.15290159199812
AOI3 Absolute Saccade Angles,6.724698155363552,-140.0478741826197,-171.11250702855102,-178.06750505280473,153.35189381649343,-3.5374140520386823,173.68090805489473,89.80483712976267,-98.2986978264846,77.29119422143044,-169.99802491799812,133.85338081242813,-4.48637569098159,-94.70921490715273,-0.6370599457411906,33.55719652822804,169.7320431029597,-142.00264290515602,1.898063827082683,135.255620274938,-178.06375137518816,2.5821828779228877,171.2494620040728,-169.3905537612884,173.9526118275606,23.443411273884546,1.6283903060218285,-172.37713622360724,-25.42676262916719,0.3458321285306274,159.6488878402761,175.55492929330916,-3.178382800430243,-83.79679367885797,170.75687663929818,-167.65968889725633,178.077602812806,-2.9823297582359767,49.315830381595596,21.543179871001147,-177.2997508582512,-162.10897578324077,145.45532942160293,8.271276515764724,-0.06530524769521974,-35.87648862812538,-175.320817691571,162.53245877128683,27.77201459853916,-138.25307351050145,-178.58752201084332,22.72929257062944,-177.06167856704656,-137.9586427033044,166.08666936511253,-0.5546594601024858,17.57955380030692,-173.21913113685912,-146.34708431248558,-115.90011280711974,-2.3682590507534256,119.73360404592697,-139.99010146169496,31.147069677896788,88.86418981340825,-168.699987440783,-176.62835943387668,-8.962441281047358,0.4978624513728295,173.53362616811722,138.02952761854706,-173.7056659544037,-134.53906536017544,29.29937168410316,3.1421980497775484,-24.898427434877924,178.6758985988954,173.46058626242436,-17.090329048786895,45.98386334241901,150.95861227198182,-175.87462061001025,5.308521533878621,-69.17546311859795,164.84541279191245,161.4354131000689,-70.1871792052664,-5.7424314478015654,-0.1243936152886334,12.988905873165432,179.8084326812446,-91.64795615627185,120.15368132892975,4.388653361144289,-6.999061879862685,-11.815903245348906,-178.12281906569095,103.72562540637499,-157.53412600943494,159.26480911862288,-35.724100913871354,-14.528024464475163,95.58732544991226,4.851765332905378,-52.90847455407154,177.89565535564404,177.93118102334094,41.23003263656373,-35.08261844489885,7.4078027834864795,166.08291588274653,-74.9497814583381,145.113513998697,-149.28077667323305,-148.9703304887764,-5.272575648035193,-173.88677225914174,4.854384894145239,67.57126605568648,0.3161739696472806,-16.174544900637386,65.47012542151275,179.35058713043884,-112.19036802850835
AOI3 Relative Saccade Angles,33.22742766201676,148.93536715406867,173.04500197574626,151.4193988692982,23.11069213146789,2.781677893066578,96.12392907486795,8.103534956247259,4.410107952084957,67.28921913942858,123.8514057304263,41.660243496590276,89.77716078382885,85.92784503858846,145.80574352603077,43.82515342526836,131.73468600811566,36.099293267761325,46.6424435521447,133.31937165012616,0.6459342531110555,11.332720873850102,160.6400157653612,163.34316558884902,29.490799446323944,158.18497903213728,5.994473470370939,33.04962640555996,154.22740524230218,20.696944288254517,164.09395854696697,1.2666879062606005,99.38158912157229,74.55367031815611,158.41656553655451,165.73729171006235,1.059932571041967,127.70183986016842,152.22734948940553,18.842930729252362,164.8092249249895,127.56430520484366,42.815947094161814,171.66341823654005,144.18881661956985,40.55567093655441,157.8532764628578,45.239555827252346,13.974911890959381,139.66555149965814,21.316814581472777,19.790971137675978,140.89696413625785,124.04531206841692,13.358671174785002,161.8657867395906,10.798684937166039,153.12795317562643,149.55302849463416,66.46814624363368,57.89813690331961,79.72370550762191,8.862828860408266,122.28287986448854,77.56417725419122,172.07162800690628,12.33408184717067,170.5396962675798,6.964236283255641,144.4959014504299,131.7351935729508,140.83339940577173,16.161562955721404,153.8428263656744,151.95937451534454,23.574326033773303,174.78468766352896,10.550915311211229,116.92580760879407,75.02525107043719,146.83323288199207,1.183142143888867,105.51601534752344,54.02087591051038,176.59000030815648,51.622592305335274,115.55525224253518,174.3819621674871,166.8867005115459,13.180473191920855,91.45638883751641,31.80163748520156,64.23497203221456,168.61228475899298,175.18315863451377,13.693084179657959,101.8484444720659,81.25975141580992,136.79893512805782,14.988910032494239,158.8039235506038,69.88465008561258,89.26443988299312,122.23976011302308,50.804129909715584,179.96447433230315,43.2988516132228,103.68734891853742,137.50957877161468,21.324886900739944,61.03269734108464,40.06329545703507,114.39429067193,179.68955381554338,36.30224515925879,11.385803388893459,1.2588428467130255,117.28311883845876,112.7449079139608,163.50928112971533,98.35532967784988,66.11953829107391,111.54095515894717,
