,0,1,2,3,4,5
AOI6 Saccade Lengths,131.9919810692284,25.878612647225843,24.17625635577222,81.53831019279194,96.36424827986376,85.68276271506821
AOI6 Absolute Saccade Angles,-179.40181057476227,83.65098054949031,-44.24787937730365,38.77040548464443,170.92840147044433,-135.16863724752872
AOI6 Relative Saccade Angles,83.05279112425256,52.10114007320605,96.98171513805192,47.84200401420009,126.09703871797306,
