,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
AOI2 Saccade Lengths,432.2451330084801,296.02868993279213,150.6712459293338,39.98310941128708,35.25372823113531,170.53457193447608,137.47563281205944,48.629039804883895,14.38675351739407,68.39515609665222,47.40562907614864,74.14024194726454,80.84462136098358,103.08174193047063,46.44925467470065,15.693323505834208,24.8979269526008,55.91366135086092,77.88313984090338,200.8295352283788,46.95465231062076,112.51702970991953,309.4485530935529,104.9986176104238,40.18763644113831,80.17382565482959,26.85593409418312,31.13593986248848,167.71598321127505,146.03212251937006,47.29846702978268,6.6054685822114925,25.4872219164621,26.976853437417837,12.497240412652298,8.00240466095259,34.25161349792196,11.816911918194146,78.27468122160576,27.38306930152401,43.95732382102243,2.4592440944335805,52.390746856685865,114.24972901507728,155.44100106726046,35.909690706499376,15.35918397516406,19.22300495574651,147.46184322954642,4.609072093127668,74.12175885486783,7.944738164089114,197.8202265725577,48.413758205526804,337.36437630068673,161.4595185072655,65.97666485433287,97.66733683145345,8.838837563889063,7.400365700685258,153.16890933233685,71.62782588784964,82.7466853965208,118.81235178643847,44.81741563972472,33.34743810231206,23.699753354035348,68.9710690918584,126.41077123765763,39.70281801036649,103.53061440249682,184.6132974781538,56.31362575319891,77.54652728866542,15.106729550166973,25.24858798844861
AOI2 Absolute Saccade Angles,3.541531466644516,-169.9530738769662,169.75578787391865,-126.10167187239685,-175.83186448822596,27.038480239209644,-10.257435594735028,174.6728580472817,36.758649864135776,-25.567367278652604,-125.34436501349725,176.33193524480035,117.98050643622221,0.16183852641810528,-25.39140762141816,97.36098560676423,-41.7086695458076,-152.44715562577954,165.91283637143928,-173.42020881253444,35.208154564336596,-163.8119876786302,1.7420013537714039,167.41022934946372,-8.624251511825259,-27.529804711196018,-163.71130205932218,111.87215113225253,170.32336863555358,-6.522586409161336,-78.12540181665554,-168.90139652007903,54.41744241745545,108.31688837182882,170.57820319172342,169.51495774422895,81.31978716842823,-28.004592283436356,-157.8829522073475,9.537003703750594,-33.46877943795019,161.573462778489,110.84525019940864,-6.581379117039819,-164.02994961922317,109.92830415605839,145.18885467835585,58.860180761890426,-11.618460916926672,143.5818978107127,166.8629702929559,63.771371534546006,-171.40010089133497,-4.926632542400467,2.517870741999132,8.174840122651837,-81.01085957427851,33.25939998345218,-23.18198641943692,-84.30132805666307,-167.39435484298764,160.329908639329,-161.30336375907103,168.7288210400251,144.25915809256483,-166.00389790966534,-127.46264371117549,153.61229942428162,-179.87228963325688,-39.82118095669398,174.21072538413594,6.570943541551435,-32.62877103506295,9.89569603431561,126.70643726249187,-73.45218054167167
AOI2 Relative Saccade Angles,6.505394656389327,159.70886175088478,115.85745974631544,130.2698073841709,22.870344727435608,142.70408416605534,4.930293642016709,42.0857918168541,117.67398285721163,80.22300226515534,121.67630025829762,121.64857119142182,62.1813320901959,154.4467538521637,57.247606771817615,40.93034484742818,69.26151392002808,138.3599919972188,159.33304518397372,28.62836337687102,19.020142242966788,14.446010967598406,14.331772004307679,3.965519138711016,161.0944468006292,43.818502651873864,95.58345319157465,121.54878249669895,3.154044955285082,108.3971845925058,89.2240052965765,43.3188389375345,126.10055404562662,117.73868518010543,178.93675455250553,91.80482942419928,70.67562054813541,50.12164007608885,12.580044088901898,136.9942168582992,15.042242216439165,129.27178742091965,62.57337068355154,22.55142949781667,93.95825377528152,144.73944947770255,93.67132608353458,109.5213583211829,24.79964127236064,156.71892751775678,76.9084012415901,55.17147242588095,13.526531651065518,172.5554967156004,174.3430306193473,90.81430030306966,65.7297404422693,123.5586135971109,118.88065836277384,96.90697321367546,147.72426348231662,141.63327239840004,150.03218479909611,155.53033705253972,130.26305600223017,141.45874580151013,101.07494313545706,153.4845890575385,39.94889132343706,34.03190634082991,12.3602181574155,140.80028542338562,137.47553293062143,63.18925877182372,20.158617804163562,
