,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
AOI4 Saccade Lengths,320.31490391108224,303.43909023991233,95.32399950716436,66.88695924313265,8.754322625955153,88.73910485602781,27.888885230695436,83.82558331115452,90.36740150126336,197.08120086887294,86.69275056328024,180.05414293297034,118.51953715568084,335.965048375774,192.11880642197136,123.98047541901727,40.050375539811355,31.86832520854021,32.67435327743996,50.380983661130365,38.18936577878156,8.479362323270863,84.96274902015368,71.57518613273936,224.47454797409145,66.13915143649731,63.090432329085,248.4975087117528,33.51046645494529,31.965264670234614,37.096586124039185,18.837251581351808,29.82470204210964,52.97664742883665,213.75306307304837,427.4826959882168,47.965257404291414,106.58855363363676,78.58293221965621,187.07127262388238,19.70504797349548,77.24584473180403,60.65874136762331,42.52496988393581,49.6490553626716,25.477893485178118,45.67017016995162,48.5117700371643,55.32325024944252,17.10154936625742,26.211403811558142,15.031413506118732,50.798036908026184,70.43818601207187,296.38856245451245,27.565272844337564,111.73065009105716,73.15688949822014,24.958803734231832,40.49735761100034,29.067924031617835,367.62098334525496,71.76858022231504,238.4845149660771,137.66856144772913,162.36828377415162,73.71821966970614,17.599691240766575,171.76648150821495,66.20869490049063,273.6466165687112,313.27364045328295,33.72898978002832,148.87361216345454,56.62313455863985,46.745519171481284,50.33203682777721,74.28073545335819,80.43184018666328,73.88490299232971,109.6212820325736,86.34220289820666,108.87047128455079,271.82814851873275,93.05308334381245,50.07111589874457,302.5676944355977,106.09013105240454,134.97106303212738,80.83952515445714,44.71699974829621,43.53240947839592,60.80182881588953,172.8339440153424,47.18560625320172,164.603550395504,165.51161734976702,175.61956122055057,45.05435220226644,158.6350310379264,133.99849043862534,126.73137778314005
AOI4 Absolute Saccade Angles,-4.506454905929212,-174.31042718200473,174.45185022011802,-178.52468644204578,175.94561000416533,165.66614364115682,116.67595372495377,-49.627230373393274,10.233652885876827,6.77614018704892,153.55591238215385,-154.41421823968025,175.8844674662984,-2.0825969362683283,-179.7439327497966,162.22257276138808,126.11761100701489,-84.6552065287963,9.541836944811989,-14.01060110760882,-124.60760725284649,44.326732858348755,27.49505253306198,18.70086283368573,-167.4105388073219,-161.941000010596,-179.83388067856075,17.952543866359697,-34.73064037828153,-67.36055321785904,6.192761363607706,93.6330776826904,124.9125363749613,-103.87128456373374,176.4044394754589,-3.425340440938521,104.06910321050785,176.10774197584874,-164.47146180567879,179.70953446971862,46.36997485654587,-37.70963334811553,121.69627981430826,-129.73272427109944,141.29678297720324,-103.06860364610849,-126.00350519367652,39.2911114606921,-24.740279416806995,55.9718499193323,-43.237189901054776,176.10389518088417,2.2434941640526187,-1.0599913477723808,179.83123919410025,76.69211853607578,-2.7418414688360238,-7.904447857317276,40.03066758198228,-178.44290166233253,140.42415454367296,-6.827795480687524,65.47078550183197,-174.74417204182504,179.51003275523647,170.1457288339405,-6.898959072419113,-147.74635476254554,5.5656447410345775,-31.85896040045416,-6.138166929461707,-177.87861960073994,68.19854513206919,169.39591113936604,-170.04960060980858,-127.55989661395108,41.18783552149025,8.780882885016112,-27.036512659764774,17.22530051270084,-23.637963329043025,129.0883223483004,-163.48812910922513,-174.8603591236199,19.18919171000244,179.89162423959093,-5.634336152066565,173.80003258519727,15.307341551713863,-153.108425429417,62.43131597821115,-115.33030186818924,7.875789683806046,178.72682093750254,16.530755918401763,-7.810411195066763,175.3908772620476,-178.8426358068348,151.00161326548414,-7.359856302145858,170.18125305657978,3.3271506085490943
AOI4 Relative Saccade Angles,10.196027723924502,168.7622774021227,172.97653666216374,174.47029644621102,169.72053363699152,131.00981008379696,13.696815901652961,120.13911674072989,176.5424873011721,33.22022780489507,127.97013062183407,150.2986857059786,2.032935597433265,2.3386641864717466,161.96650551118464,143.89503824562684,30.77281753581118,85.80295652639172,156.4475619475792,69.40299385476234,11.065659888804754,163.16831967471322,171.20581030062377,6.111401641007634,174.5304612032741,162.10711933203524,17.786424544920454,127.31681575535879,147.37008716042251,106.44668541853328,92.5596836809173,148.72054130772912,48.783820938695015,100.27572403919264,0.17022008360256727,72.50555634855364,107.96136123465912,160.57920378152753,164.1809962753974,46.660440386827275,95.92039179533857,20.594086837576203,71.4290040854077,91.02950724830266,64.3653866233117,157.06509845243198,14.705383345631393,115.96860912250091,99.2878706638607,80.79096017961292,39.34108508193892,6.139598983168471,176.696514488175,0.8912305418726229,76.86087934197553,100.56603999508819,174.83739361151876,132.06488456070045,38.4735692443148,138.86705620600546,32.748049975639525,107.70141901748052,60.214957543656986,174.25420479706142,170.63569607870406,2.9553120936403903,39.15260430987361,26.688000496419917,142.57539485851126,154.27920652900755,8.259547328721796,66.07716473280911,78.80263399270315,159.4455117491746,137.5102960041425,11.252267864558679,147.59304736352587,144.18260445521912,135.73818682753438,139.13673615825613,27.27371432265658,112.57645145752555,168.62776998560523,14.049550833622344,19.297567470411533,5.5259603916574696,0.5656312627361701,21.507308966516597,11.584233018869153,35.539741407628135,2.238382153599636,56.793908448004736,9.148968746303487,17.803934980899207,155.65883288653148,3.2012884571143787,174.23351306888242,149.84424907231895,21.638530432369993,2.4588906412743885,13.145897551969341,
