Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
19979.54455446157,15296.90000000596,10673.677777782414,15104.154716987654,22341.196341469156,20193.114285720247,26664.936000005007,20551.12407080278
