,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
AOI5 Saccade Lengths,7.604028093269932,257.45498689795676,84.53010980098178,41.23317290364555,79.012950223134,245.91563618015294,66.2690274627795,59.51541537477014,99.2742336952163,48.53074146393665,59.32497963719377,69.25717145330457,70.43549846972417,38.54753684752853,72.1293927159047,35.68421481649376,120.22651133441457,28.830537303827413,38.83933542898923,6.559273897893153,42.09598915868593,22.838511891909928,63.324649398979226,17.662857429829593,22.787641985125997,36.954618714409094,13.953481206794121,139.881354090657,66.04965740286221,16.8813178675649,30.953947203035508,50.5512444893746,77.38427511404565,2.3134778956091284
AOI5 Absolute Saccade Angles,90.64526371787562,-177.96615449411908,15.23870843926866,68.6873019427575,-128.60338750813068,-0.10371792755445453,150.78234683675387,-144.45502941271687,153.48184960351352,151.93124058811807,-46.55253679692568,172.99955332994938,-17.047549125393495,121.74790059220365,-142.31648983514455,64.93918729125397,-8.785258192859333,61.284521305334515,-69.78003540553019,-73.64967251639659,139.02898415882632,81.95479788322595,-155.33472078055374,-75.66179649099065,-1.1981513657304124,42.18619695538014,38.388810681559434,161.86044346328472,-18.815723673875457,170.88693043794854,-145.4534459822833,27.673902674027254,8.571967974965126,-73.58715684593265
AOI5 Relative Saccade Angles,88.61141821199467,13.204862933387728,126.55140649651118,17.290689450888173,51.50033041942377,29.113935235691702,115.23737624947073,117.93687901623036,178.44939098460455,18.483777385043748,39.55209012687505,10.047102455342861,41.20455028240286,84.0643904273482,27.255677126398513,106.2755545158867,109.93022050180615,48.93544328913531,176.13036288913358,32.67865667522291,122.92581372439963,57.28951866377969,100.32707571043693,105.53635487473976,136.61565167888944,176.2026137261793,56.528367218274745,0.6761671371601535,9.702654111823989,136.34037642023188,6.872651343689435,160.89806530093787,97.84087517910221,
