,Mean,Standard Deviation
AOI6 Saccade Length,47.58082423855185,49.417464764727065
AOI6 Absolute Saccade Angles,28.13210548333705,106.58975665030883
AOI6 Relative Saccade Angles,75.01375266150423,56.02432642661537
