,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
AOI3 Saccade Lengths,103.92533671388787,47.04968643790044,37.205471627512054,23.8104233831083,40.19156062332657,18.32469364875531,43.67387853415854,31.80016572342951,13.983489297220373,125.59953291849756,53.83605058832863,26.036070247316964,8.85467675248851,7.087233732687704,10.979644173839063,38.32773881585041,1.584413002741457,11.364369823969067,35.82589076330003,187.9710519881479,68.09925754079107,20.40236078649349,153.1225232835249,100.1159498826031,68.64943061154344,17.113674377414082,28.25736315977846,11.252880556871554,95.70772339266915,67.64318653542115,132.88826518006,45.41950104742382,85.57901459115523,49.18204200156895,42.12562580539455,63.62125423547247,54.99012225030105,73.64738957075326,51.798835770116376,45.50308389447452,14.923729273177432,41.12044852521343,110.46215717209897,77.92831214540848,40.53338149372671,10.797673853812151,16.608431303451386,13.137500149863078,25.68628895290781,18.56607585467496,53.86446245037131,57.14987987289918
AOI3 Absolute Saccade Angles,173.74603183797194,-2.134380970759591,-27.847047698415317,-22.73156614644062,-133.98733280527586,-45.90951867482225,50.572466281379484,55.55633412682171,-42.56355219899324,172.8562536321782,-138.1042217040141,-146.76929871764418,-176.7204545497513,94.7269821106511,68.6600599926388,71.14918555954387,-29.037164770568673,-55.29583958868098,18.848371589152,-2.082495882063252,-48.37507663948485,-82.91645197512423,148.86390068120335,-129.9719171635657,132.95462589577033,85.21617297057092,-14.68705955045984,-101.54106724047054,165.60882423083646,-38.07716801766326,-1.265200534012485,-17.91946295568593,168.77394015816776,166.84301631981432,-137.91805140117432,-176.77884933949895,13.884319860176772,-15.176537771415937,101.72742937367157,-55.06679613932725,89.88885726886524,-119.10455681755595,148.58576698237454,-20.358083956886915,95.73214144142814,-97.13957855184324,151.06908270022538,-60.6452431704414,-0.488514796425568,29.02719965765625,-81.78770694154503,165.12086410581426
AOI3 Relative Saccade Angles,4.119587191268495,154.28733327234428,174.8845184480253,68.74423334116479,91.92218586954641,83.51801504379826,175.0161321545578,81.88011367418505,35.41980583117146,130.9604753361923,171.3349229863699,150.04884416789287,91.4474366604024,153.93307788198774,177.51087443309495,79.81364966988745,153.7413251818877,105.85578882216704,159.06913252878476,133.7074192425784,145.45862466436063,51.78035265632757,98.83581784476904,82.926543059336,132.26154707480063,80.09676747896924,93.14599230998931,87.14989147130697,23.685992248499698,143.1880325163492,163.34573757832655,6.693403113853667,178.0690761616466,124.76106772098862,141.13920206167538,10.663169199675684,150.93914236840732,63.096032854912494,23.20577448700118,35.04434659180749,28.993414086421197,87.69032379993048,11.05614906073856,63.90977460168495,12.871719993271354,68.20866125206858,31.714325870666748,119.84327162598419,150.48428554591817,69.18509340079873,66.90857104735929,
