,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
AOI2 Saccade Lengths,57.616524198670504,213.23948030360364,26.54705932565343,4.538499987062531,16.75614623371851,49.88379815169723,26.187472474300012,47.22293999881894,41.45668557671871,26.598791627788145,50.57258597078941,45.82108456708182,4.008999950592081,29.248639099206525,4.747713229748762,45.09691078420112,61.462029243282,103.216779693512,230.04139087279884,132.9475194022259,61.19125441718756,21.49799064592672,46.4457591024529,42.74180269916514,39.650027612791064,44.259439276851246,18.76966200083102,39.77148166168693,13.64595119299578,40.21490181357709,21.122005458773398,18.432820698221313,39.43936621480971,33.19432558602148,65.02996263132778,18.17892500062014,39.01663999472727,31.43386372154462,69.02848583522443,93.06001349423074,67.84058667726508,47.927621986848266,41.15931263859949,69.70234366010547
AOI2 Absolute Saccade Angles,-136.52653639992937,168.17975913596408,-68.58398111195446,-4.824738996444085,52.267745703757214,-28.588517437431538,-69.65232460042046,108.60608958079054,-133.342466786505,-106.86707324713541,127.38918780808459,-117.16608954248721,146.96663466374122,99.02008041679098,77.89330673740598,-40.353898232608294,9.340870690127321,26.503516398343933,-178.99874952538966,3.33922051374714,-103.14148021029973,-144.75911714957692,178.43291736409378,85.0829997978327,65.04648383557905,-79.25716714256137,20.67284746348906,56.52409895320075,-105.48502616806198,165.27975508325605,-154.46011244493292,123.95644559252771,-92.5824105663267,-83.76368043680701,4.71286697786744,73.14004007510658,60.56709596968811,6.8839299443762245,-37.6622650071184,155.3061945766692,-160.56543593088816,-109.48964580977491,36.61570406304596,29.574371203233124
AOI2 Relative Saccade Angles,124.70629553589343,56.76374024791852,116.24075788448962,122.9075152997987,99.14373685881125,138.93619283701105,1.7415858187890092,61.948556367295545,153.5246064606304,54.25626105521999,64.55527735057179,84.13272420622843,132.05344575304974,158.873226320615,61.75279502998573,130.30523107726438,162.83735429178338,25.50226592373358,2.3379700391367924,73.51929927595313,138.38236306072278,143.19203451367073,86.65008243373893,159.96348403774635,35.69634902185957,80.06998539394955,144.1487485102883,17.990874878737277,90.76478125131803,139.73986752818894,98.41655803746062,36.53885615885441,171.1812698704803,91.52345258532557,111.57282690276085,167.42705589458154,126.3168339746881,135.4538050485054,12.968459583787615,135.87163050755734,128.92420987888678,33.89465012717914,172.95866714018717,
