,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
AOI6 Saccade Lengths,21.64390126289782,249.27772332043526,20.460630670172097,9.021791099519657,24.427869374882896,56.97960419475866,32.76527944747037,61.95509246270368,29.121295881520084,111.41272695974902,13.524448510781156,11.954159987552432,33.63658685602936,62.83053920508634,17.02138208156893,21.861603263287776,12.010080427085743,52.37837225456393,59.232745766573586,26.546118744445817,62.96842434541968,52.73183563505473,32.66173656074187,65.51583341294341
AOI6 Absolute Saccade Angles,66.14906094152622,174.9242782299887,-45.89271062059926,137.17763346724004,159.12851053946434,-36.311667178503974,166.8127058672618,166.64353419337104,-97.0433848787746,35.95636699074648,-60.879808349815725,128.71436117022168,-157.23437532385594,173.98414705770153,-66.40513829206412,-67.065506919469,-33.21742018338482,111.08279523264052,-44.47213937330963,63.95878543205849,-143.42850293537552,9.568935331042926,73.80877950123028,-40.78870829925221
AOI6 Relative Saccade Angles,71.22478271153753,40.81698885058793,3.0703440878393113,158.04912292777573,15.44017771796829,23.124373045765743,179.83082832610927,83.68691907214561,47.00024813047892,83.1638246594378,9.594169520037394,105.9487364940776,151.21852238155748,60.38928534976564,179.33963137259514,146.15191326391582,35.699784583974676,24.445065394049855,71.56907519463188,27.387288367434003,27.002561733581565,115.76015582981265,65.40251219951752,
