,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
AOI2 Saccade Lengths,24.050790809523317,124.34248182888524,176.2459907455312,9.387316483279822,45.68743231634147,48.787391474440184,54.81593335382249,26.068614091895423,7.0263599376356805,59.48172852862628,149.04941423744413,105.98790858517131,28.858931743089883,10.138043319817573,299.4277510955802,77.1894659057807,126.69261762548655,101.85572154588675,201.3080258143143,61.61381955930124,278.81036235123696,150.45134607265513,111.93168895503071,62.14123970404077,193.55084694633464,232.10120069689668,166.84856027780884,103.46444342206694,22.701109586000538,65.69335278654555,60.07428543582561,65.97320845195262,163.44252902127874,159.9804163736177,55.014396818167306,52.75557925639499,35.10958880554529,25.492979339027997,69.05130121715179,38.190908292179245,235.71603642689038,97.72776836451412,77.85189737318164
AOI2 Absolute Saccade Angles,-119.98872869498334,-174.86598821672,-164.009570325794,101.88105560671755,-16.053079802077843,4.293233220496011,51.90211515778708,-11.504410776744097,-10.986517029466963,-17.79396486182884,25.97648038091074,-52.12455469424352,175.49757014428374,-68.5712324715656,176.75504649673775,46.0134043509606,3.601746637907311,-44.961525189287975,-179.22004444741967,141.6370101619217,-7.937713163900462,-178.14388453524006,152.46989665795252,-54.29646340200924,5.464088266032805,-175.92036450485878,4.542367449525362,131.40174771528268,-99.6472213009771,-50.45141252158703,108.60770507193955,-79.63899301202834,9.232036199130292,157.94432979973163,-158.50576505710055,28.828195235157875,-26.434458244300476,-38.36171589793175,-16.257063113587943,85.49969656273318,-171.6840749575357,-13.681998411949252,133.29551408346921
AOI2 Relative Saccade Angles,125.12274047826334,169.143582109074,85.89062593251155,62.0658645912046,159.65368697742613,132.39111806270893,116.59347406546881,179.48210625272284,173.19255216763813,136.22955475726042,101.89896492484574,47.62212483852724,64.06880261584932,65.32627896830334,49.25835785422286,137.58834228694673,131.43672817280475,45.74148074186832,140.85705460934136,30.42527667417784,9.793828628660401,150.61378119319255,26.766360059961745,120.23944833195795,1.3844527708915773,0.46273195438413445,53.140619734242684,51.04896901625978,130.80419122060994,20.940882406473424,8.246698083967896,91.12897078884137,31.287706399398665,136.4500948568322,7.33396029225843,124.73734652054166,168.07274234636873,157.8953472156562,78.24324032367889,77.18377152026889,21.99792345441353,33.022487504581534,
