,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
AOI4 Saccade Lengths,14.861127391603503,129.0223004355233,228.66365407624914,80.56123699972392,176.50753931536184,80.68871380352466,176.79179010778083,78.96453956238031,84.42872826670502,23.459143575467678,35.74471116807298,40.67900179663827,53.32101923802215,39.88830465850057,29.12198618058602,46.68089619955409,38.37770365590127,62.58846136252673,12.773823953253354,50.90523278595569,63.30179487103735,93.66794624142693,9.99979100382062,43.15619740659757,35.94550641157297,24.218041718435604,97.88309333572667,25.758377253055134,21.09251059107202
AOI4 Absolute Saccade Angles,-33.83644120388148,41.10712253292923,-23.09950528821828,-178.42035344723107,149.18764506474565,-99.77062439651863,29.013276479442123,177.92936934785442,-148.25218952249674,35.338979911717345,46.10681927530749,-113.71255347527833,6.721425865679331,160.72703683391342,169.60785139843853,-99.80382812571928,-14.618016663874768,33.66410598707932,63.71704238086965,-124.48444829341342,99.49035563861814,-27.443891350049693,-35.22525546714381,2.6368104042063827,-51.359648898976744,-84.01887786553183,93.67876758578207,166.4566435446548,-164.25920370159582
AOI4 Relative Saccade Angles,105.0564362631893,115.79337217885251,24.679151840987227,147.60799851197672,68.9582694612643,51.21609912403926,31.08390713158771,146.18155887035115,3.591169434214074,169.23216063640987,20.1806272494142,59.566020659042366,25.99438903176592,171.11918543547486,89.4116795241578,94.8141885381555,131.71787734904592,149.94706360620967,8.201490674283063,43.97480393203154,53.06575301133218,172.21863588290591,142.13793412864982,126.00354069681687,147.34077103344492,2.3023545486861057,107.22212404112726,150.71584724625063,
