,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
AOI3 Saccade Lengths,259.7722719226536,232.70882019416808,29.527940434096376,165.6030216999252,205.91189450129193,70.07459115446684,201.3008113044643,74.65759019618294,76.26550483765155,40.04277135180946,182.21826788146785,46.88657384212809,49.700681833912974,149.45776798314049,256.5807237322668,70.44086741277424,11.395602849628885,44.306595623874365,30.89549692547102,60.31885524280326,60.9775465592445,66.06566201979604,179.64991073304574,43.99832082473088,10.245021650181505,46.960017871762524,122.45691232640547,56.69706978794885,2.3491889121608445,33.24228609248633,263.39396125401635,78.50062063335304,27.898117774702396,79.92700243575557,99.39193350795715,22.68097909319907,18.225541444459676,20.62131247834973,24.550202671520797,85.24380905807952
AOI3 Absolute Saccade Angles,-14.697881623962992,-179.78319434373915,-16.813171409039015,3.9316729868927163,-177.61998952937654,73.41697072824073,10.174289500842441,-111.34552748371705,-170.70990070571082,-149.67119374645395,179.00464940711834,149.66798825974539,179.6880490347678,2.3248708304347923,-4.358498070723258,137.68939977269557,72.08771521795909,-52.79923573687149,-52.796223983839845,124.89443291930897,9.373682485699842,-107.7298357068998,179.99493997359397,-12.762232019774773,-170.93250813769683,7.706888140618947,0.3586486113864234,84.97357402696161,31.253643169779586,122.75766411075342,-178.43142723313343,-84.67673759778383,77.86824270221075,-1.377734569255013,26.851041442511274,174.68096971782205,69.51722279748405,43.31439472340211,-124.50840418214537,9.35927588158445
AOI3 Relative Saccade Angles,14.91468728022384,17.02997706529986,159.25515560406828,1.5516625162692494,71.03696025761725,116.7573187726017,58.48018301544052,120.6356267780062,158.96129304074307,148.67584315357226,150.66333885262702,149.9799392249776,2.6368217956670175,173.31663109884195,37.952102156581155,114.39831544526349,55.113049045169426,179.99698824696836,2.3093430968512045,64.47924956639089,62.89648180740035,107.72477568049376,12.757171993368718,21.829723882077968,1.3606037216842484,172.6517604707675,95.38507458442483,126.28006914281798,88.49597905902614,121.18909134388686,86.2453103646504,17.455019700005426,100.75402272853424,151.77122398823371,32.17007172468921,74.836253079662,153.79717192591806,12.177201094452519,46.13231993627017,
