,Mean,Standard Deviation
NOT_AOI Saccade Length,63.83525453575002,50.51211272863177
NOT_AOI Absolute Saccade Angles,1.2356682601551365,104.68464691971243
NOT_AOI Relative Saccade Angles,121.76240046034533,51.1648792405556
