Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
49586.77807606188,37938.71111111032,41822.296999999264,44310.329239765386,51406.966666666034,69955.78596491141,74482.9916666656,49898.48847006571
