,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
AOI2 Saccade Lengths,141.89714873212156,438.0557540181657,50.198234604269786,263.8307196037895,97.70020578888173,19.642724145256317,23.898923080930278,13.56692987445676,129.70064814493824,182.46784578997364,172.3267900770898,575.0952935339543,393.3997157799268,53.68446536016908,127.44920320399646,29.88355615793269,304.8307628860132,268.2132468681799,87.94815954067195,27.15556282103022,25.57752952818069,37.00786069741147,96.73676656618278,125.37122472457916,89.6089928107845,103.55800216525942,19.943201430861116,101.08641447774951,10.702445008075655,296.90218839710957,254.01219388279117,179.9063356576454,154.33127487780112,49.4936080483114,58.016841867404736,132.52939544181112,81.59467012885584,40.0028204604648,46.494666186954824,44.31250213569948,22.605379452927732,43.94453551152089,76.00155886847607,22.867251220663103,59.82939460822619,25.092696341634568,60.74584144584312,77.98369098090565,96.93113770177287,137.32864843418497,71.08805845148089,63.47803594557897,128.86264179925328,44.489265816754305,45.832902105889936,8.340508508578985,49.2651531278124,92.0411584026248,59.33402110609212,49.189950920862955,44.933475027452545,35.394597313599625,188.30567441310515,347.15233389679264,22.54565547225366,186.04830479544128,27.28941446072002,54.33810615897347,99.35627137129055,65.80746695309982,85.76645167649589,125.7540989853519,25.473692007884683,58.971831807347726,90.95661654059923,162.60967222431427,43.216138875719686,41.110743324399785,19.992857429144767,145.74744184610154,30.095616173253596,13.53018319777756,93.2757523940122,23.943890857673527,23.583603574492145,27.89699251029641,109.47848651839537,80.96550287834062,100.92548278425217,71.35886592085153,37.416075790957855,63.94500401059124,143.30606918841835,105.9221082805834,5.4505026112591795,31.986924787985718,15.72708104697272,39.22829391656964,123.39529781519077
AOI2 Absolute Saccade Angles,-11.657493524568066,173.59710915005033,176.16751088731348,-4.0241806951551595,-14.108121728236846,-62.2878978888768,91.66892918501505,-170.68153808697573,-172.0273243768844,170.57688668586147,170.49172226154772,-1.9524301095834087,179.84613357201357,-144.24298260343332,22.008404627575402,-13.927464195089907,-169.3106702845503,0.48340887770177327,-5.972090108101593,60.803693918997766,102.12191414319075,155.3566188390825,-140.3350238949476,21.565786349030702,-21.024362387587676,-179.4160862058636,-52.5410070416164,39.38414580440035,-20.79400284104912,2.636958518885774,-177.74616066313277,-178.26481322221454,178.7922096047754,-142.57295074871686,3.613951909681626,13.998309087498281,-28.238101596795378,-29.67989852494875,171.53608142510143,-162.49518158282794,40.74745683227304,-2.1514368383660267,48.94203996645848,-142.43547037344499,4.415700785223275,-35.50401238406294,-136.31242219132577,50.46517375385863,-5.129965791820749,-166.02499957107366,-166.68068002688986,70.61121363039642,-177.9599637445797,-56.34526489168179,59.75251811150479,-97.4145855908062,-162.9624957804649,172.74473884067947,-19.983160181249026,-33.85760864907949,-2.265754397341884,10.127607287005237,-1.606645287348145,-178.35056468313934,4.754550560126,18.570261000299126,2.7476601200000474,-49.91367897991218,168.98609349058992,-16.25576594501853,14.914245540050926,165.41915302077135,-49.393840248685635,-46.13243537149782,-2.1338181011911153,-176.01882739214057,164.61387281096665,161.29040011595012,131.76569737215667,177.61368271161695,45.16655698898349,114.47852888224664,-53.84090248349681,26.15016130492549,77.68596227634626,130.9082251031796,10.755338948590545,-79.73503076126568,5.205923589416235,37.41349042327403,7.055790094166346,10.190542513401383,-166.40664988802638,-166.0616211954326,-16.103101495119756,120.32279278602313,-162.7899324029904,151.57655050380072,-1.0487533655376269
AOI2 Relative Saccade Angles,5.254602674618378,177.42959826273682,0.19169158246865284,169.9160589669183,131.82022383936004,26.04317292610817,82.35046727199075,178.6542137100914,162.60421106274583,179.91483557568628,7.555847628868868,1.7985636815969703,144.08911617544686,13.74861276899129,144.0641311773347,24.616793910539627,10.205920837747946,173.5445010141966,113.22421597290064,138.681779775807,126.76529530410828,115.69164273403008,18.0991897560217,137.40985126338163,21.608276181724097,53.12492083575283,88.07484715398326,119.82185135455055,156.56903864006512,0.3831191820185276,179.48134744091826,177.05702282698988,141.36516035349223,33.81309734160154,169.61564282218336,137.76358931570633,178.55820307184663,21.215979950050148,154.03126300792934,23.24263841510098,137.10110632936096,128.9065231951755,11.377510339903436,33.14882884133177,140.0802868307138,79.19159019273718,6.77759594518439,124.40486045432063,19.104966220747084,179.34431954418383,57.29189365728625,68.57117737497613,58.38530114710208,63.902216996813415,22.832896297689032,114.45208981034128,155.70723462114435,12.727899021928467,166.12555153216954,148.40814574826237,167.6066383156529,168.26574742564662,3.2560806042088126,3.105115243265332,166.18428955982688,164.17739911970094,127.33866090008777,38.899772470502086,5.241859435608442,148.82998851493053,29.495092519279595,34.81299326945696,176.73859512281217,136.0013827296933,6.11499070905054,160.63270020310725,176.67652730498347,150.47529725620652,134.15201466053972,47.55287427736656,110.68802810673688,11.68056863425657,100.0089362115777,128.46419902857923,126.77773717316668,59.84711384541097,89.50963029014378,95.05904564931808,147.7924331661422,149.6422996708923,176.86524758076496,3.402807598572268,179.65497130740627,30.041480299687144,43.574105718857126,103.1127251890135,134.36648290679108,27.374696130661658,
