,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
AOI4 Saccade Lengths,5.203741418769482,126.9634374370484,80.31039905204351,107.98763751580914,102.14780812033487,34.536788369084626,45.99146348937094,158.78103406630427,135.15605942924523,30.942419475482,44.055623384488186,69.72305076037495,61.5187931518923,35.22644966817245,87.39570747001021,85.96768151160157,27.919680892858278,69.35246975734982,106.68181166160443
AOI4 Absolute Saccade Angles,-95.14863208101308,162.1270874471503,161.12813408918547,-25.363861944360792,-9.385016272714008,159.71250404441798,27.084901086081025,166.21622139497876,-150.15758192379135,88.64025621123345,44.823284309498256,-99.1050983839468,-2.062344322576705,67.11372487118696,-158.58996644600475,53.43557864146969,166.83222851420956,-61.09991841600213,3.0939611485550595
AOI4 Relative Saccade Angles,77.27571952816334,179.00104664203516,6.491996033546243,164.0211543283532,10.902479682868002,47.37239704166303,40.868679691102265,136.37380331877014,58.79783813502483,136.1830280982648,36.071617306554955,82.95724593862991,110.82393080623632,45.70369131719173,32.02554508747445,66.60335012726011,47.9321469302117,115.80612043544279,
