,0,1,2,3,4,5,6
AOI6 Saccade Lengths,3.4864795873212526,52.890309513402116,41.08477494370334,120.49426485768367,68.04953597320267,102.6642598177828,54.85250347804902
AOI6 Absolute Saccade Angles,134.79815647013666,71.42131148269542,-173.13774038498434,-36.755747972520695,64.21623765873291,-150.99151461374805,70.24293287721358
AOI6 Relative Saccade Angles,116.62315501255877,64.55905186767976,43.61800758753636,79.02801436874637,35.20775227248096,41.23444749096161,
