,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
AOI2 Saccade Lengths,121.73684385167616,146.18733323892386,147.156679707055,81.74437354388608,31.480199082052394,13.521672779785762,18.17086281903406,36.47774825886008,24.659541364566145,145.94158341315284,183.9104719135471,62.83535959768812,56.954927427476534,44.74707211105387,17.968705568817608,24.645399950625063,39.66339556962851,66.46467630630644,32.15254543277066,21.99530424189801,26.037165908788072,29.979360233218433,29.58931657893306,18.998961893119912,30.032496949968028,52.977211589366185,16.53709448045412,116.06559391671675,176.89268705341178
AOI2 Absolute Saccade Angles,-9.014837900418575,-11.18146130398055,153.60715869520703,-160.4748490151993,16.66722125213102,-49.605627465359724,-77.74251257008544,-9.220805924014034,-19.670255474527977,173.44154113622116,17.049740866850808,-155.09772190544803,-38.02930917844612,-23.889258679169323,26.518452079433267,161.40830532257814,155.84209702738295,130.432039186519,-137.27545746349787,-157.13573042745548,-9.182379965062792,70.3398124641912,-179.60044667552998,-6.189996605710105,170.25379388546224,-4.60368931609528,-137.69165216103826,173.1900253817093,-5.427454456861905
AOI2 Relative Saccade Angles,177.83337659643806,15.211380000812417,134.08200771040634,2.8579297326696804,113.72715128250924,151.8631148952743,111.4782933539286,169.55055044948605,13.11179661074915,23.608199730629636,7.852537227701191,62.93158727299812,165.8599495007232,129.5922892413974,45.11014675685513,174.4337917048048,154.58994215913606,87.70749665001686,160.1397270360424,32.0466495376073,100.47780757074602,69.94025913972116,6.589549930180147,3.556209508827673,5.1425167984424975,46.91203715505701,130.88167754274758,1.3825201614288052,
