Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
12017.842687750433,15658.714285716414,11765.523333336909,11119.55000000447,11519.320000002534,10059.13157895129,13963.28750000149,12121.553571431954
