,0,1,2,3,4,5
AOI1 Saccade Lengths,38.59211521915089,236.56682321021412,134.2405957148327,42.647025078333,174.12746355484686,167.6185874757812
AOI1 Absolute Saccade Angles,-49.98119807793726,-174.7781628273693,38.16287857574022,-56.459142107646805,170.99183692573322,-20.661168150098575
AOI1 Relative Saccade Angles,55.20303525056793,32.94104140310955,85.37797931661298,47.45097903338002,11.653005075831791,
