,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
AOI5 Saccade Lengths,157.58772099923482,34.59919196866341,8.456543202009648,17.97082337337583,80.42304783700031,26.90916609815194,83.70805720256897,60.39742263416084,71.5264446272979,22.024146233688697,71.46004221070272,47.22998370037151,7.108080332531864,78.68278718991327,30.39887137309197,35.885832321902065,42.256647759723975,98.28651656470522,55.32756404653234,33.12575801914126,24.90352522616787,63.671787897887825,201.2340524653006,68.844494565901,148.89592237858142,71.67322534824787,216.53603762957212,56.61520063899146,135.08551614316082,17.68733213510123,34.55588529333576,192.01931737102015,26.81160863738651,57.25806290335621,37.489358088088224,72.52723161778297,86.68798016731216,67.89110303452115,102.44265128424571,71.98085858216109,84.3219377919826,22.86236953045715,36.49184456819311,65.71867671444906,97.94321960573977,28.789905752401282,59.65254658953325,128.950109048754,63.799270487704725,110.54306196379895,61.88292476109002,48.28737590664172,46.72578221105403,229.2021389827829,368.65722395265266,289.5046230921076,130.6990951360965,39.18946777657218,83.13960717222977,67.0774970500889,7.497896948851633,60.93976876263288,128.63485827557642,110.40818116025504,164.39111905615553,79.22131385397033,48.43138743992705,20.216813617056893,179.59117815575107,70.07937613387513,113.11797805354409,116.9405702702612,112.0372381191577,35.14623866289726,72.27625119566939,57.29399430910394,124.49182974455462,65.13214821169532,97.84562467639739,54.60345767619529,52.04849618277156,113.29132901664208,87.22990194924915,99.49630912261395,232.3913961325166,131.11943251809313,85.25251259621618,292.886959297752,52.62197475424674,52.246729492709946,137.56752237246673,202.74163568407698,283.8257312763727,58.12618767523345,99.89013669333745
AOI5 Absolute Saccade Angles,-166.37127210993066,41.333717984219525,-177.10440318451694,-55.10447798394999,5.4803034234689525,164.09816461741977,-155.34281763338268,3.5162656809660064,54.499501366708415,-140.8765134563056,-145.4924080232581,173.38628071082036,170.0029168633585,143.66418952495636,10.641193279241465,-49.78935659617493,54.834008208027655,-0.38747519986565576,-28.15616227846061,73.08130270670351,-75.81766586392389,-178.0434832659992,-165.80238737543397,0.6949902719868174,17.8696656789699,157.03805426905208,-160.5719517480516,106.09921742755856,3.70444030017676,-21.836345911808383,-121.49921351356257,-171.09141347828722,167.24130654961493,44.05442531712327,38.11853104331703,-78.32829442738698,172.46366026628584,15.257712270138022,-14.144262324013166,79.71212584069038,-167.63451868197288,-26.391483488078634,135.06010517725528,-179.6426792951073,-41.44646696613179,103.39107427022076,3.2349319075612173,-165.58370822430834,16.856155572640002,-10.353691582158707,34.74358211820509,137.36227844106713,-114.81461529695956,-176.67331587340195,8.826527111318414,179.00660232406034,-15.256060005755014,140.98198494371985,-143.1861141505668,62.984814602063366,-143.54251262243613,-152.57692011230424,-1.7917155812306924,165.81732098373297,4.173000586417088,-52.21460033785888,17.549938624207506,-164.11073244292837,-178.36102073339126,7.280929816120338,160.92957215027354,-34.405522838797715,30.665408250584417,12.797634238275158,-136.02251060060482,52.04993986499542,-160.15671443369345,115.68107762165921,-29.64553099568521,-15.78586022694871,109.61576904009412,-35.85084873464909,112.3881778039933,-135.24295017029775,176.1592580702622,25.86790936289793,-173.13965999522125,-4.68914673616756,-136.06997547189937,52.15570577744975,168.6827716502168,-166.55345821781412,-0.36778243847461267,157.726441492979,-166.4279234774285
AOI5 Relative Saccade Angles,27.704990094150176,38.438121168736444,58.00007479943307,119.41521859258108,21.382138806049184,139.44098225080245,21.140916685651305,129.0167643142576,15.376014823013993,175.38410543304747,138.87868873407845,176.61663615253815,153.6612726615978,46.977003754285136,119.5694501245836,75.37663519579742,124.77851659210671,152.23131292140505,78.76253501483588,31.101031429372597,77.77418259792465,167.75890410943475,13.502622352579202,162.8253245930169,40.83161140991783,137.61000601710367,86.67116917561012,77.60522287261823,154.45921378801486,80.33713239824583,130.40780003527536,158.33272002790213,56.81311876750836,174.06410572619376,63.55317452929599,70.79195469367282,22.794052003852187,150.5980254058488,86.14361183529644,67.34664452266324,38.75696480610577,18.548411334666092,134.7027844723626,41.80378767102449,35.162458763647464,79.84385763734048,11.18135986813044,2.4398637969483454,152.79015284520128,134.90272629963619,77.38130367713796,72.17689373802668,118.14129942355761,5.49984298472036,9.819924787258103,14.262662329815326,23.761955050525156,104.1680990942866,26.17092875263015,26.527327224499505,170.9655925101319,29.214795468926443,12.390963435036374,18.355679602684155,123.61239907572404,110.23546103793362,1.6606710671358693,165.7497117095371,5.641950549511571,26.351357665846816,15.335094989071246,114.92906891061787,162.13222598769073,31.17985516112004,8.072450465600223,32.206654298688846,95.83779205535264,34.673391382655566,166.1403292312635,54.59837073295718,34.533382225256794,31.76097346135761,67.63112797429105,131.40220824056,29.708651292635714,19.0075693581192,11.549486740946291,48.61917126426821,8.225681249349094,63.47293412723293,155.2362298680309,13.81432422066049,21.905776068546384,144.15436497040753,
