,0,1,2,3,4,5,6,7,8
AOI4 Saccade Lengths,65.01894275929747,174.24737099199538,18.271463603891828,7.163291322863421,52.22135646628736,35.74396213728973,110.70864907532045,126.37900606811422,156.5256607857347
AOI4 Absolute Saccade Angles,-175.08488252520678,-178.87250397607053,78.37323164222656,89.26766246734825,14.281695046882893,-151.81895441219137,7.251311243129901,-175.32388091267396,12.491495523663275
AOI4 Relative Saccade Angles,176.21237854913625,77.24573561829708,169.10556917487833,105.01403257953466,13.899350540925752,20.929734344678742,2.575192155803846,7.81537643633722,
