Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
8378.46818180608,23000.89999997616,22672.166666646797,13316.228571414948,11881.669999986887,1568.55555554231,3912.912499986589,8190.429374988377
