,0,1,2,3,4,5
AOI3 Saccade Lengths,153.40147824617668,64.98603357025247,83.98057928072498,83.96913447316693,62.2464195261393,26.251611614879423
AOI3 Absolute Saccade Angles,166.97856163360635,-168.88154415170388,-1.202702779488289,-173.22189546363757,4.588913016839428,142.24262517907144
AOI3 Relative Saccade Angles,155.86010578531022,12.321158627784401,7.980807315850732,2.1891915195230154,42.34628783776798,
