,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
NOT_AOI Saccade Lengths,164.93524307035406,126.66590025459847,44.76966005944938,245.50373938388492,115.27291415895186,47.00340612147066,55.496163486241876,133.4668557526264,48.06856020148664,42.22944528401589,27.031415052119176,84.32179717399796,59.60964058372397,62.602616248563585,52.693181500348075,44.04997310299237,35.937707638039974,5.049753259144864,35.812306458671394,33.997127956269594,27.208490375442707,25.5502967212166,19.54810520583521,25.696529692807236,12.108586176868613,3.478551638172847,75.6800836709519,155.04173527307074,139.52654315477562,50.20478870262211,52.77193806994104,32.32399208593718,94.9113229422904,37.8258964854532,31.61768982050837,186.92591637477943,167.9458388972949,60.517317627539605,82.17502749828125,70.3819307622223,99.11870996800343,67.41859470451529,57.40432191612473,47.78927117730766,38.847152346397465,30.75713006044947,23.62212055446127,17.486964272682975,12.357820288824739,8.228310912826839,66.45854781590049,73.53799033456437,78.49261391429243,124.16209641032015,46.49287308739274,37.13846946584009,50.25492032264999,97.39559945151923,121.62296790492354,100.27617077147772,340.4820534477432,96.84713974517209,93.28803147511141,55.88507497378829,4.570899675819808,12.629487017165742,83.58880699216046,137.12493496306095,12.08989163297883,124.18868843770436,50.17520827971092,103.31894500741383,70.27190794864944,33.00118931643182,32.5705281325536,25.655422102661067,179.2055594904074,104.11544417377365,128.989101474192,58.57221131859049,40.929397836471836,35.027653234123385,4.4636107313232145,2.3123015595214205,4.805393729830575,18.42626393789983,37.31115961334066,31.36716504643895,27.427323752074106,39.606462427892374,34.01076924033568,12.760093561223435,16.600547299044177,30.82943535294725,25.104667691027014,35.16443743305293,19.362036846368948,53.96163009410326,20.57302576061679,33.416569770759104,28.338275324815882,36.33752928214694,29.893570253052903,24.755440516647024,20.96162440593137,14.927580656813856,10.182611064572754,42.21612165168105,44.07296326340351,36.98145766075544,29.65747968659218,26.300195268184975,49.54487597095295,74.26885545360697,50.98354253048386,8.631464238634042,24.16012787638961,21.196055406973574,46.91955104332958,43.8594247125769,27.619421671729395,38.56531795769066,7.044127146873555,20.240018549882027,4.933082680225381,2.9603358476384254,1.4939026647341933,0.8322084357344168,6.2667795255349095,2.7201574298383138,2.976401214107847,17.13753413643181,15.715788063618387,63.50489196929733,53.81497457294486,11.363931206268562,11.163776535909937,10.6854365393628,31.96306085430923,27.533796033722375,41.98653597315783,36.496128801746444,16.729979502164703,13.721018133669714,10.970641243416468,25.72817005102755,28.63095617810616,57.645975648345676,69.08514439773073,40.06755021801911,24.034811184075135,19.19945717411501,14.972034212965747,11.37690649695393,29.77546504642617,23.830356809087156,14.606039431978338,12.421357134339198,17.50406676347321
NOT_AOI Absolute Saccade Angles,60.66355619891267,69.53499105178444,51.80109690553057,-142.152557629876,-151.3522445635646,-166.1269109900441,-101.10908810247595,-104.82068655571746,-101.52673596826641,-94.2816741991098,-110.90549674907437,88.04471699797622,78.55822747517955,86.63945630426403,89.16939857353739,88.08048441897957,86.90174043032106,-91.65046993837564,11.223636856950305,65.66219462155154,64.68226938356906,-30.63871750541199,73.57173436112922,75.96536916608548,82.14735674864423,107.84257689438135,-77.05272738670475,-66.74842477912574,-97.74010992957109,-100.29458200414064,167.0104575178569,117.94046600300167,121.58972930560007,118.46384614027976,116.36569544616322,62.59581425535501,45.90544728226009,43.01821721984383,39.45578787543885,173.43702759954468,-158.0859243600653,-147.41916671926393,-145.56258685670952,-143.6288976416689,-141.5192735815928,-139.09914751465723,-136.16043646250807,-132.34331079772434,-126.95254581008162,-118.47605905356824,-68.39566357232252,14.746174273626064,40.64854641667312,42.0917301631417,43.716114423162374,44.93068454320949,47.16977024586989,62.09322615245898,65.71436683488677,-128.68275505385074,-97.85737596088762,-172.57472543031943,154.32364306431538,-14.33439088155941,-132.8064683562376,176.87672269740096,159.24107073650472,86.99041348208667,127.3981676616842,94.09672100195631,0.04317110786816941,-38.240760186007265,-22.87188527721685,-42.58255547120046,-77.85134765566286,-67.83716218845095,115.99546224948767,147.87878112087543,111.61513624615448,94.38809943197985,92.67542099919476,82.166022287133,139.1415888298485,-137.62319794047139,-91.75833429489015,54.37020275109759,-88.8599795051194,-15.93977028428259,-18.351076169481725,-62.925520074088894,-64.32938634493625,-26.1274075976962,-37.02052753234132,-57.50549779746921,-58.765920819177694,-60.96789597786899,-64.2757124105882,121.75538335453132,120.48757279432863,91.86402723444422,92.0735186806724,97.69421089638855,98.02957929782553,115.27021820102678,92.072529792517,124.63561544950191,40.95910607797082,-77.35160516764743,-110.99517882356037,-112.61759323644957,-116.30546770245695,-162.69441395966888,-94.9154444533134,-93.13254140270072,101.55930327884042,-26.420217391136063,87.942716134575,87.03492119349953,81.4445227662736,81.5792033149748,85.0272177341249,90.15417779069999,52.56037276486043,-99.93346514943379,70.88650007219519,63.437202659177096,45.01184457816705,-11.092770728974436,141.2703448112324,-62.57059403340396,-68.85300029130742,-30.472595104703768,-35.54325349096654,-63.17874454305542,-63.62427573582479,81.6077049254567,88.6177831903646,94.11647418819332,78.54090270774599,80.19276264933096,-164.3493769723664,-163.80954164866256,132.79503570621287,130.8668139017355,128.69581483598301,130.0019129453097,70.59364608962531,-88.0311878020232,-113.93054176931578,-121.95584159667816,-174.2777616333192,-178.46096113518237,176.57948790093815,170.39611701209378,-125.86033962063253,-124.07656015597998,-55.5797708762968,-46.45482843142837,78.57325282071832
NOT_AOI Relative Saccade Angles,171.12856514712823,162.26610585374613,13.95365453540656,170.8003130663114,165.22533357352054,114.98217711243184,176.2884015467585,176.70604941254894,172.75493823084335,163.3761774500354,18.950213747050586,170.5135104772033,171.91877117091553,177.47005773072667,178.9110858454422,178.82125601134146,1.4477896313033212,77.12589320467406,125.56144223539876,179.02007476201754,84.67901311101893,75.7895481334588,177.6063651950437,173.81801241744122,154.30477985426285,4.895304281086107,169.69569739242098,149.00831484955467,177.4455279254304,87.30503952199753,130.93000848514478,176.3507366974016,176.87411683467965,177.90184930588347,126.2301188091918,163.3096330269051,177.11276993758375,176.43757065559504,46.018760275894174,151.52295195960997,169.33324235919864,178.14342013744556,178.0663107849594,177.89037593992393,177.5798739330644,177.06128894785084,176.1828743352163,174.60923501235723,171.52351324348663,129.91960451875428,96.85816215405141,154.09762785695295,178.55681625353142,178.3756157399793,178.7854298799529,177.7609142973396,165.0765440934109,176.3788593175722,14.39712188873752,149.17462090703688,105.28265053056819,146.89836849463484,11.341966054125205,61.52792252532183,129.68319105363858,162.36434803910373,107.74934274558196,139.59224582040247,146.69855334027213,85.94645010591186,141.7160687061246,164.63112509120958,160.2893298060164,144.7312078155376,169.9858145327881,3.832624437938625,148.11668112861227,143.7363551252791,162.77296318582535,178.28732156721492,169.49060128793826,123.0244334572845,96.76478677031989,134.13513635441876,33.871462954012266,36.76981774378301,107.07979077916319,177.58869411480086,135.4255560953928,178.59613372915263,141.79802125275995,169.1068800653549,159.51502973487212,178.73957697829152,177.79802484130872,176.69218356728078,6.031095765119511,178.73218943979728,151.3764544401156,179.79050855377184,174.37930778428387,179.664631598563,162.75936109679873,156.80231159149022,147.4369143430151,96.3234906284689,61.68928875438175,146.35642634408708,178.37758558711081,176.3121255339926,133.61105374278807,112.22103049364449,178.21709694938735,14.691844681541143,52.02047933002351,65.63706647428894,179.09220505892458,174.40960157277405,179.86531945129877,176.55198558084987,174.87303994342494,142.40619497416046,27.506162085705792,9.180034778371036,172.5507025869819,161.57464191898995,123.89538469285851,27.63688445979315,23.84093884463638,173.71759374209654,141.61959481339636,174.9293416137372,152.36450894791113,179.55446880723065,34.76801933871852,172.98992173509208,174.50130900217127,164.42442851955266,178.34814005841503,64.54213962169736,179.46016467629613,116.60457735487543,178.0717781955226,177.82900093424755,178.6939018906733,120.5917331443156,21.375166108351486,154.10064603270743,171.9747001726376,127.67807996335898,175.8168004981368,175.04044903612046,173.81662911115566,116.2564566327263,178.21622053534745,111.50321072031682,170.87505755513158,54.9719187478533,
