,0,1,2,3,4,5,6,7
AOI5 Saccade Lengths,60.4173881975176,125.53955856622329,40.60070286723612,36.74941214527267,54.9670745372396,212.8720846677433,82.6887374134784,69.63115354749652
AOI5 Absolute Saccade Angles,36.100936648036786,-165.23634614568692,-44.2132305593189,49.29729455422751,29.0089410094907,175.71005501592245,-19.73589839229138,-24.291824572861984
AOI5 Relative Saccade Angles,21.337282793723706,58.976884413631986,86.48947488645359,159.7116464552632,33.29888599356824,15.445953408213834,175.44407381942938,
