Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
12601.831010473938,18772.799999992054,14082.150000035763,11501.68333334724,11354.071428588459,7216.485714312111,12156.058333354691,12947.956709977869
