,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
AOI2 Saccade Lengths,70.11239713036838,63.19424242784066,120.74377644712783,147.48942693614956,110.85881353371103,111.18085866808607,149.96978317830573,80.69771938038005,61.55887140804556,280.9618191097537,168.2360802761318,77.1856274839358,292.99747237455847,43.88200849326547,187.41265445382248,123.84821797864903
AOI2 Absolute Saccade Angles,-156.43569144814379,0.3837026647666801,12.846104785397264,172.0797138293937,-170.22188413524063,-151.86556398354293,157.0582011530381,-165.37910613994123,32.482965364985276,-3.384192008698936,176.12094152507444,-2.219689450983082,-7.900566906648704,129.30700142791244,-171.4690862308383,20.601155863050298
AOI2 Relative Saccade Angles,23.18060588708953,167.5375978793694,20.766390956003562,162.3015979646343,161.64367984830233,128.92376513658104,142.43730729297937,17.86207150492652,144.13284262631578,0.4948664662266463,1.6593690239425005,174.31912254433436,42.792431665438876,120.77608765875071,12.070242093888584,
