,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
AOI5 Saccade Lengths,19.124611281721005,34.0018585225872,160.84509706034257,273.8060225237724,439.7175042270613,74.71987853593144,58.71733984307535,189.82927986078568,19.013238270792932,8.33659473745982,50.76772767582454,201.70976995362466,78.19800597651934,90.82165912915335,65.50491788486596,49.51828286404015,100.64763737960276,45.00423171150798,36.61373004981199,107.6727668339355,9.467177568281935,43.845294727008024,39.50169707576176,5.679187463058898,19.33912133536945,123.47247397644688,56.832373103207104,123.24988817823143,110.42769996332525,209.63355547697398,149.37955354498231,58.32655989677085,30.26158831226608,14.988838125698743,111.45025870366226,256.1821947342746,206.73749509663537,94.06970760213228,225.50333065305364,90.62682341026309,101.16492219597285,174.46953595748448,160.62403930300874,75.3804030446648,45.367174939001316,195.60985952380196,52.316536095552074,52.22552942047177,132.78169877917472,58.96298679587864,30.531792992138683
AOI5 Absolute Saccade Angles,-171.9015951175748,133.69846397736524,172.55603882293144,4.218511780195659,-169.95478714452582,18.014370044690555,31.04338114437154,-5.640335097870176,1.5574185255527961,-94.99865529288071,93.69863222626807,-157.7933860434486,106.58101498342694,-161.5592739868642,-17.8288359759373,24.05386966697849,162.34772629978468,-49.95165593301222,-42.726342659919055,7.187790888308965,166.93056805917084,169.00924167766726,-79.94003558586411,119.43773882260585,-17.814127539952374,8.910550984641478,100.99902699690362,-21.72340585380124,-178.3043175160547,179.69327007974616,161.56648328890495,-145.61354478534034,-146.74013728707567,-28.01167949956452,-5.100979472336097,6.8912477952380184,-175.06182484181588,-175.05584621233314,14.07964024753848,-33.7683928332823,-176.78807971065663,12.682746134578114,172.10211338626434,-139.34137639399808,117.91237670100222,-170.33634580188578,15.87272617759265,-31.197790803946035,23.554063860270418,-58.753834097220434,52.78654589179171
AOI5 Relative Saccade Angles,125.60005909494001,141.1424251544338,11.662472957264214,5.826701075278523,7.969157189216373,166.970988900319,143.31628375775827,172.80224637657705,83.4439261815665,8.697287519148777,71.49201826971665,84.37440102687555,88.14028897029114,36.2695619890731,138.11729435708423,41.70614336719381,32.299382232796894,172.77468672690682,130.08586645177198,20.25722282913812,177.9213263815036,68.94927726353137,19.377774408469968,42.748133637441775,153.27532147540614,87.91152398773787,57.27756714929515,23.41908833774651,177.99758759580084,161.87321320915882,127.18002807424529,178.87340749826464,61.27154221248884,157.08929997277158,168.00777273242588,1.953072637053887,179.99402137051726,9.135486459871597,132.1519669191792,36.980313122625674,9.47082584523474,20.580632748313786,131.4434897802624,77.25375309500026,108.248722502888,6.209071979478431,132.9294830184613,125.24814533578355,97.69210204250915,68.45962001098785,
