,0,1,2,3
AOI1 Saccade Lengths,183.50015381023536,28.011271542108418,108.31911954614124,469.879010471321
AOI1 Absolute Saccade Angles,-11.660665240963382,-131.6494170225906,20.43566040562253,177.44844144027147
AOI1 Relative Saccade Angles,60.01124821837278,27.914922571786864,22.98721896535104,
