,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
AOI4 Saccade Lengths,71.33956676566865,180.01277664443657,128.98980780191326,34.006237830159684,92.35028487902144,78.80337636808962,273.9738276253823,77.2060509131928,30.309494780210255,539.4197689583242,264.7875369295567,157.53403928805446,81.51117556049125,108.5731194117888,100.96382159602801,59.265296528570815,47.47221125605212,179.2108725427492,57.53015725702359,23.26517915131216,10.108861285965173,554.4945693876882,361.1954055728956,68.3862214370411,44.48359688208176,27.11443460649022,340.9215602728071,274.9191758067409,97.47884993016217,5.412063155226773,101.56623969639413,41.65463795414276,13.84620269470464,34.069306437103464,47.661914936913895,31.79795124607773,60.23511649684325,7.4676324394505365,33.23474365749924,42.17201558832173,35.51865496458004,28.082853965643395,45.5289524666736,50.50364581580168,96.71004716579148,48.03327731016141,66.39276122684842,75.58215910694285,199.49210939873296,55.58024849236173,209.1710532945928,81.44954073609837,254.35443706854304,144.4317972034778,19.754984053608077,313.7084305353521,73.81610196373744,44.32467654998844,156.40350963280696,68.19088317919382,149.38004003717282,17.552101804853777,141.99290948106994,55.46526175622328,30.187384917856715,72.45180139860797,103.59275903636873,28.813857035043902,328.0769166691426,304.3085043491805,39.261525225365354,52.75417202341797,14.99255773838776,162.10723219529223,44.38371614708299,270.3841758745911,312.47259464182986
AOI4 Absolute Saccade Angles,35.74305227434348,-14.731337274568626,17.140340844089955,-36.45231187594481,-166.34830740293253,167.60174002904645,-172.15526281317847,140.17188283083715,-84.1896568550139,4.56821231830318,-165.94026386083425,171.43432500476268,148.21273133168185,-38.530512099947835,150.93982304433752,30.381186867042164,-51.85115935644266,-166.21471929611445,105.47207352739635,-142.29881767757877,2.125155752437791,0.8452689724115374,175.9446553802669,-173.60503496768433,-125.23992606030221,98.15580481899889,-8.235297910950987,166.15734281499334,-51.84058881455506,69.44941043384819,154.16016091773432,148.75774155577687,172.7945342483554,-96.76064615953807,59.73929756314419,-75.52704610459878,26.036792896469823,136.41923117097627,-9.796315095413817,-24.39673757082101,-16.784172511617964,20.087438847704668,24.618549055112425,-141.696205833264,-167.26228372279064,106.70345248358115,174.30907311043947,-61.12176020261944,1.899595299823495,-173.20658481170955,178.19321384084347,37.9612100629199,-14.530005480399156,8.973951642788018,-29.623866277440865,172.17653234515853,-134.56744537486057,74.63606791088813,4.9613641499740195,-27.870018997035128,7.619805462847913,143.44461385825107,-170.5008629492337,-166.90736481924964,132.18186712934477,166.15604352890733,-29.948270846386826,136.22698835023544,-175.93435411849322,3.7293695755113436,2.6040842257132417,15.163545181617078,160.77702815441424,-163.70297188261017,115.4169015217806,-3.025752523969933,171.66826959505366
AOI4 Relative Saccade Angles,129.5256104510879,148.1283218813414,126.40734727996524,50.10400447301229,153.95004743197896,159.75700284222492,132.32714564401564,44.36153968585104,91.24213082668292,9.49152382086258,157.37458886559693,156.77840632691914,6.743243431629666,9.470335144285357,59.44136382270464,97.76765377651517,65.63644006032824,91.68679282351079,67.77089120497511,35.57602656998345,178.72011321997374,4.900613592144626,169.54969034795124,131.6348910926179,43.39573087930109,73.60889727005012,5.607359274055659,37.99793162954841,58.71000075159676,95.28924951611386,174.59758063804256,155.96320730742147,89.55518040789346,23.500056277317736,44.73365633225703,78.43616099893138,69.61756172549357,33.78445373360993,165.39957752459284,172.38743494079696,143.12838864067737,175.46888979259222,13.685245111623587,154.43392211047333,93.96573620637177,112.39437937314167,55.43083331305888,116.97864449755706,4.893819888466946,171.399798652553,39.76799622207645,127.50878445668094,156.49604287681285,141.4021820797711,21.800398622599396,126.74397772001912,29.203513285748702,110.32529623908589,147.16861685299085,144.51017554011696,44.17519160459683,133.94547680748474,176.40650187001594,119.08923194859437,146.0258236004374,16.104314375294187,13.824740803377727,132.16134246872866,0.3362763059954576,178.87471465020187,167.44053904409614,34.38651702720282,144.4800000370244,99.11987340439076,61.55734595424945,5.305977880976411,
