,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
AOI5 Saccade Lengths,251.01139239552379,259.4948523367186,324.53955367250666,47.70253179113367,49.49613769629198,73.80176836601936,159.99496903957467,107.79438800163689,439.5167958149635,71.86102297012407,233.45244354779956,292.9619066692601,181.2818318860143,343.963513196738,263.7993476373151,279.9354631999544,31.123566771692406,68.32431797809882,8.931800109063374,145.59019362711288,63.576213587651424,246.9765214643016,714.2772409982567,578.3290540710512,155.83483918041446,15.287827168351978,78.87541591579432,22.12683684497847,13.780777175427477,51.03228849880322,49.40220332025733,100.13646651415621,191.6683890544204,352.04373251414637,385.1142077497134,25.536745540059314,123.66440427155914,15.970792713423425,168.66800204732434,46.028259714981274,15.095653449718352,38.10088278695907,273.8856395091549
AOI5 Absolute Saccade Angles,10.895488373465389,-4.5676598162443405,-173.39984553167133,171.80905940106015,17.207938462592054,48.24140737056586,-177.06617487193355,-167.22535450764846,0.16028374595235548,-29.672000264691732,166.66792006932639,-169.99866107036652,21.940850050706988,-11.406775517069853,-178.55028298933763,169.71903309040826,28.970899282206457,-168.16701346435687,-33.37922225777249,-20.424060673967546,24.89152865099273,169.92679861317748,0.06018288429428357,-173.24420007361644,157.35946462054966,-166.20843882998176,-150.62426911345256,-141.9903737284826,93.80012671988943,39.68902816147115,-87.62462091645847,37.03349628028381,3.337301890477019,-168.21873684551858,7.194104916872324,-121.39786646804468,167.34153153558813,-164.44753843042463,-174.2736724938422,134.76858427356888,-168.65408705938395,-89.39034896217873,-0.3270686674165744
AOI5 Relative Saccade Angles,164.53685181029027,11.167814284573014,165.20890493273149,25.398879061531897,148.9665310920262,45.30758224249942,170.1591796357149,12.614361746399181,150.16771598935594,16.33992033401812,156.66658113969288,11.939511121073474,146.65237443222316,12.856492527732234,168.2693160797459,39.25186619179819,17.137912746563302,45.21220879341565,167.04483841619503,134.68441067503971,34.96473003781525,10.133384271116807,6.695617042089269,150.60366469416607,143.56790345053142,164.41583028347077,171.36610461503005,55.79050044837205,125.88890144158172,52.686350922070375,55.34188280325772,146.30380561019322,8.443961264004407,4.587158237609103,51.40802861508298,108.73939800363281,151.78906996601276,170.17386593658244,129.04225676741103,123.42267133295279,100.73626190279475,90.93671970523785,
