,Mean,Standard Deviation
AOI6 Saccade Length,267.91478188356166,232.49693332856927
AOI6 Absolute Saccade Angles,37.89395734362293,117.59754590616967
AOI6 Relative Saccade Angles,26.693264428611737,32.22057773732249
