,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
AOI4 Saccade Lengths,22.153187702439933,460.02291590161917,53.372791645633605,81.33045511574491,49.58172029543846,24.860614083915117,34.933327573359385,85.37522712322209,31.613097619062188,241.17579034369513,94.99644339788833,62.500748878308485,36.98559268637378,57.673270462481625,233.5972333626606,111.73298756673039,214.25719043789093,77.26260709877883,86.23302740612958,70.42440296186304,115.79539656695552,78.36109984669757,15.17310369005658,48.59986154713284,109.81838950125523,205.7290941515721,70.56651824036496,205.4290307624249,191.2255381049662,76.03093760729458,432.7545954129913,63.909768653453256,49.756602830088134,111.63459174258382,104.4237529098606,158.3860080868788,203.6721778971657,83.30995239292277,161.6891214236987,39.89188950568782,143.12508674877782,195.5482867293534,66.6647991637396,31.667777590444786,177.50874393146222,213.37501141646513,335.3179319809809,103.07011322255454,28.23158050189498,118.54514082746908,50.49463867675849,109.46080271358963,172.337490833758,166.33121332204965,175.91584712526424,42.47414493607913,142.43812117927015,51.04995468596936,156.42616893034597,118.80859314207558,43.33941515894717,61.08858378176338,93.15975500137013,23.816501513189706,100.72241229693637,168.34826747768622,9.980749476288988,202.00273914504925,359.4084195936935
AOI4 Absolute Saccade Angles,-37.46080683936659,6.490460975447064,-12.857883866348038,-157.36377558717382,178.31496966721258,8.220797126485888,41.47518949514812,157.39393430777017,-41.11584341457017,-176.77278336007421,-168.16342533157476,3.1783496415660633,73.63254384356625,-66.11046530701708,14.10747312082174,-152.0487723294349,178.68021810552716,1.0384446025033545,41.269267927316285,-24.754457522224484,164.57602264460695,-165.16369032028183,-58.32928101814667,-53.09021880397984,9.45095158766814,174.75687844856944,-141.75050973314086,-0.7805227685381051,176.6713555073663,41.24046082354733,1.3934610571996213,-117.60402172184979,-163.95561300173995,42.45687156891759,-148.69947796914437,21.413016668270167,-173.50716928172253,-35.400623244233316,21.515146429450866,0.8700101783824734,-162.16809751088223,164.20889656791107,-67.12949953129305,121.98968727289791,9.943943371606787,-163.8191868550907,174.21096115663372,-12.777883430564879,7.418580264693703,158.75114354092813,4.52308680119945,-33.680951567496905,174.0696473420823,0.9695672610567069,170.60747652041763,165.24541653686222,-13.93171335894036,145.22616342154868,4.1976844206168495,-165.99663555329872,-116.26249034901525,9.53655088857423,158.102278199965,-69.10983670293203,-0.3495595762161145,167.5351660645273,126.89277016591942,-22.343275738988023,7.797527770541458
AOI4 Relative Saccade Angles,136.04873218518634,160.6516551582049,35.494108279174256,155.67874525438637,9.905827459273294,146.74560763133778,64.08125518737793,18.509777722340353,44.343060054495986,171.39064197150054,8.65822502685919,109.54580579799982,40.256990849416674,99.78206157216118,13.843754549743352,150.72899043496204,2.358226496976203,139.76917667518705,113.97627455045921,9.330480166831462,149.73971296488878,73.16559069786486,174.76093778583316,117.45882960835202,14.69407313909873,136.5073881817103,39.03001303539723,2.5481217240956076,44.569105316181044,140.1530002336523,61.0025172209506,133.64840872010984,26.41248457065754,11.156349538061944,9.887505362585483,14.920185949992668,41.893453962510804,123.08423032631583,159.3548637489316,16.96189231073529,146.3769940787933,51.33839609920411,9.119186804190955,67.95425609870888,6.236869773302508,158.03014801172444,6.988844587198611,159.8035363047414,28.66743672376557,25.771943260271318,141.79596163130364,27.750598909579203,6.899919918974411,10.362090740639077,174.6379400164446,0.8228701041974168,20.842123219510963,38.971520999068176,9.805680026084419,130.2658547957165,54.20095876241052,31.434272688609216,47.212114902897035,111.2397228732841,12.115274359256578,139.3576041013921,30.763954095092576,149.85919649047054,
