,0,1,2,3,4,5,6,7,8,9,10,11,12
AOI6 Saccade Lengths,515.3548999912762,397.49035183308155,550.9369244247977,92.9840624453478,80.7005134513693,84.39964439257704,18.45168056347933,97.79861705205332,99.97891874035936,39.480339091797255,537.6107455174572,647.6540796619887,320.05138732071697
AOI6 Absolute Saccade Angles,178.06197957237106,5.366130244625743,-179.39918455801327,-28.597616477864882,141.33634707856206,0.765490788304849,-122.95944497101517,171.68792210937013,-8.745488511728318,151.27498483428747,-5.194606639629778,179.5292201644091,9.495711833419135
AOI6 Relative Saccade Angles,7.304150672254708,4.765314802639007,29.19843191985162,10.066036443573067,39.4291437097428,56.275064240679974,114.64736708038531,0.4334106210984394,19.97952665398423,23.530408526082766,4.723826804038871,9.966491669010042,
