,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
AOI4 Saccade Lengths,76.37344267314192,6.616554934624481,59.72778296472928,71.50441046833583,36.77971349759521,203.61811617107958,69.57221600889697,65.2012913422763,86.00961147558675,109.19951732157094,358.9964503042737,28.40529818026956,53.09494154644095,34.19831438266219,110.9125200624823,46.02378009491552,23.30178335604064,21.565496637332163,70.33634689410489,27.807635839885304,139.34789437808934,44.75080870751654,64.49136460752965,81.30244216077016,18.631462938278155,108.83715112266,45.108912987266564,72.16753731375198,129.8003193461716,81.64257911053174,10.049520174011848,27.142063325647477,26.706289715497917,87.21443608378725,65.19909279488775,65.49802631701148,56.966661077098216,161.3332917570906,41.647501558461094,109.75414853656594,148.1656818958733,69.55140604732524,104.78665497314606,24.723301549227795,82.69873510222993,94.83481180560516,275.6794543851719,45.19155356163623,104.31239749156622,53.626766302447784,44.76536084602737,72.7531244360543,31.29197456027442,104.9110755452926,11.253589393573682,27.488816980481992,41.39377512700351,40.06377019815293,57.98942404197072,46.51152207225116,82.22248233900903,35.03494155850103,43.17708483173154,41.70054181378365,48.46905780723609,78.68694795018074,208.786897477991,125.98282363850417
AOI4 Absolute Saccade Angles,-128.2742550307363,-21.407647097445537,36.239106557690775,-136.7327597583388,-179.84825020901238,5.319519249896949,114.57443125620955,-72.05634761130058,7.491701459406129,10.982270876767094,175.49966431495162,-150.5051745883528,-31.053570383226525,36.06743895889147,178.24249260711468,0.9158326051415083,-23.75629180335484,4.1243824709250125,-155.44986895300104,-101.43755666883187,20.548180383682585,173.61634892232908,162.66249182806803,-36.59410489255703,-53.29108742334523,142.75682030765262,-1.7487166328944945,-25.367623884579533,8.837241653893615,-1.1619016721437976,-41.282639080892075,-67.43187818304496,160.18664680747884,170.87638821327462,-136.18544477215642,2.8381847425394056,40.91667121163168,-15.85568019691686,36.16105150467181,-166.70260447486368,176.03466959443173,130.14767243183286,-159.11520723893364,-49.0494289799412,127.5736539594549,-155.08896123210317,1.1274193518600006,130.98889090955544,-148.61501237868157,107.43324092854688,-128.9630686594845,167.89178421706984,113.32962672236991,-26.38638208984189,-70.76119723508246,108.54759035328563,164.5002120002697,-18.794247610060854,178.26748843524535,44.3323629620637,-70.45814130978592,139.28660810439385,103.2447659758622,-89.41708131479953,-171.91589106892158,41.70135279655623,0.8060944262229321,-152.3509481375822
AOI4 Relative Saccade Angles,73.13339206670926,122.35324634486368,7.028133683970427,136.88450954932642,5.167769458909337,70.74508799368742,6.63077886751011,100.45195092929329,176.50943058263903,15.48260656181548,146.0048389033044,60.548395794873734,112.878990657882,37.8249463517768,2.673339998026839,155.32787559150364,152.11932572572013,20.42574857607396,125.98768771583083,58.01426294748555,26.9318314613535,169.04614290573895,19.256596720625033,163.3030174692118,16.04790773099783,35.494463059452904,156.38109274831496,145.79513446152686,170.00085667396257,139.87926259125172,153.8507608978471,47.6185249905238,169.31025859420419,127.06183298543107,40.97637048530418,141.92151353090773,123.22764859145144,127.98326829841132,22.86365597953547,162.7372740692954,134.11300283740113,109.26287967076644,69.93422174100759,3.3769170606039083,102.66261519155807,23.783619416036817,50.138528442304555,99.60390328823699,76.04825330722844,56.39630958803135,116.85485287655429,125.4378425053001,40.28399118778822,135.62518485475945,0.6912124116319327,124.04737835301593,3.2944596103305432,17.061736045306226,46.06487452681833,65.20949572815037,29.744749414179783,143.95815787146833,12.661847290661733,97.50119024587796,33.61724386547782,139.10474162966668,26.842957436194872,
