,0,1,2,3,4,5,6
AOI1 Saccade Lengths,65.99083567155766,305.3537720824414,50.32461043137215,140.11708805939895,85.36298479847267,79.84651310767696,49.022421082341204
AOI1 Absolute Saccade Angles,-55.938816873002054,173.1573486687631,27.314618000104677,-14.68278824531921,173.70458160574358,-18.080203937424567,63.62475151766111
AOI1 Relative Saccade Angles,49.09616554176513,34.1572693313416,138.0025937545761,8.387369851062774,11.784785543168129,98.29504454491433,
