,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
AOI5 Saccade Lengths,86.05616832817347,35.43384401646343,29.128975946236213,34.07284540628862,202.77758303065792,19.16124489333788,166.88449372016638,48.674990636289735,50.16475838731893,128.1965321027749,158.56522494023267,44.01464851644938,53.371518487403016,47.45998984476092,124.47871391188897,61.16861189000773,30.117571545731515,48.624437036776214,91.53662443499152,341.1213509702612,58.34973011178654,93.9126471917793,117.53706863700405,5.829677705142493,94.17260981940782,17.13383728616784,48.83263635776593,4.161832586211739,43.99462367594492,79.67990932426598,22.454097692072374,41.128892686851515,165.90007055432895,16.43451263876553,73.83881716178637,157.726519042533,78.41288065113464,60.663382719705204,35.40548725224807,70.58664494144062,37.760108197298344,36.64065564017802,63.84485855902308,89.93739011119388,25.20155140462104,83.77413082565154,56.47322907624084,90.45951993234114,63.331863699398035,79.90837296924248,26.087895584176167,44.88635188081826,37.79902143916508,46.162993360527665,18.49342396421888,19.054101929321227,40.43397287613487,68.38863709192015,79.85377032366057,75.67727843791286,197.78417348364744,30.45728346191575,102.29015987538466,168.4801298382859,15.74990852966702,197.83122338738502,23.87606480456291,32.09874083745435,30.820075251939134,54.30701571070787,181.84594850203834,74.19290728760897,93.89517626460032,48.17369031718918,63.96558749306663,47.82245992771377,55.20951166004503,257.9969586942724,8.297330552873204,68.0567189177389,48.404923502054096,26.609809335303154
AOI5 Absolute Saccade Angles,134.57969859369607,-40.38440590739412,-144.56352162367466,-45.42778050783738,2.1707439698964035,50.3890890321079,-8.39291661867299,153.11960054144396,-145.69927228248852,151.8943448556525,-160.51387556397785,162.16059091540282,-19.86288625935786,42.534381251049126,-167.40045204789814,-10.04629208556987,85.42701079345223,63.28310440767745,-150.2365238111084,-1.8719444662478855,89.01213564889103,-161.86833147952282,-162.14429616800862,177.33832812082272,-179.3431717073801,52.045038444801314,25.416853982765428,32.6487041793167,30.905064156107922,-36.378325367010575,-139.78623235568824,104.28502824192935,-169.18623322966593,177.6932734260647,-5.977806922474258,14.393451501613487,161.02032001954362,-64.450876218466,116.10325403917163,-162.0394919121966,-179.31844204918147,50.199183999397356,8.923046904511741,-5.389584954788012,-129.11253349120852,-156.13617939905296,147.14099932923347,178.66483771138846,38.297457775872765,-29.125657945614584,2.2497802028528895,38.51236377531356,17.14951834502012,-79.65887511161071,-62.9705506260153,24.468373395654325,60.31722051334753,178.19229784236276,-178.83528748846143,-177.2634480468147,-8.366533991085344,42.451316028779644,168.3973271770894,-158.3636510638642,114.90400423417579,3.9961653639022803,-150.67502126205073,173.1423340668921,-7.4847298579580785,44.91573984621296,2.3586633137417907,-23.779866222804284,-158.79200449179046,34.094491005782324,-159.00837971162653,-163.20220060139096,113.96968180423318,-178.8138147645189,160.90366457657348,27.400147951722747,-131.2526288379166,173.77224313598325
AOI5 Relative Saccade Angles,5.035895498909836,75.82088428371947,80.86425888416272,132.4014755222662,131.78165493778852,121.2179943492191,18.48748283988305,118.81887282393244,117.59361713814097,132.4082204196303,142.67446647938067,2.0234771747606692,117.602732489593,29.93483329894725,22.645840037671746,84.52669712097789,157.85609361422522,33.51962821878583,31.635420655139498,89.1159198848611,70.88046712841384,179.7240353115142,159.48262428883135,176.6814998282028,51.388210152181394,153.37181553796415,172.76814980344875,178.25635997679123,112.7166104768815,76.59209301132233,64.07126059761761,93.47126147159528,166.87950665573064,3.6710803485389834,159.62874157591227,33.373131482069866,45.47119623800961,0.5541302576376119,98.14274595136821,162.7210498630152,49.51762604857879,138.7238629051144,165.68736814070022,56.2770514635795,152.97635409215553,123.27717872828642,148.47616161784498,39.632620064484314,112.57688427851267,148.62456185153255,143.73741642753933,158.63715456970655,83.19160654336918,163.31167551440458,92.5610759783304,144.15115288230677,62.12492267098476,177.0275853308242,178.42816055835323,11.103085944270692,129.18214998013502,54.053988851690235,146.76097824095362,93.26765529804,69.0921611297265,25.32881337404699,143.8173553289428,0.6270639248501361,127.59953029582897,137.44292346752883,153.86147046345394,44.98786173101382,12.88649549757278,13.102870717408852,175.80617911023558,97.17188240562413,112.78349656875204,159.71747934109234,46.49648337514928,21.347223210360664,125.02487197389982,
