,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
AOI6 Saccade Lengths,68.67878396404755,81.66217750822828,131.12320015895577,33.65980146824342,82.56024649106523,38.83959124621826,59.46195779365855,76.51968208361428,75.98918753275619,15.559966966095232,107.8803517430083,33.70248200873134,24.40044186807152,55.56558609504264,52.2357396591731,59.17419301252695,9.364364800473671,19.479608539084747,18.048029027408152,78.8083348380617
AOI6 Absolute Saccade Angles,10.734664964667985,-175.20199296719082,3.9256896281791867,82.66225865145955,-161.81275846241857,52.141846894581484,-8.084901848026487,-161.06848583559292,139.01574394647878,-6.3534997282589565,-29.462519855056374,67.15060957276744,85.83009923415791,-129.20092855444312,110.24109993469081,-82.49382099558254,-140.06898473923476,114.29774649998748,-81.0218299918324,13.509753968135756
AOI6 Relative Saccade Angles,5.936657931858778,0.8723174046300208,101.26343097671965,64.47501711387811,33.95460535700005,119.77325125739202,27.01641601243356,120.08422978207169,34.63075632526227,156.8909798732026,83.38687057217619,161.32051033860952,35.03102778860103,59.44202848913394,12.73492093027335,122.42483625634777,74.36673123922222,15.319576491819886,85.46841604003184,
