,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
AOI4 Saccade Lengths,53.22378864392559,11.338520996365723,15.562602135805319,95.23234361504032,64.15371310797033,69.67035407054078,9.046998498474139,33.74071056765816,40.24295770399451,77.02975120910214,44.84252240232224,53.865339555867024,146.14938159506298,56.52834574508157,24.776273403616525,159.45724741151435,176.70638596067866,169.95407830028176,170.3629680988419,62.10286637224648,132.33720848188096,131.74549575803644,149.16711946704433,124.95444501157883,149.65961688031837,20.903001013380358
AOI4 Absolute Saccade Angles,-53.03475141739369,13.267545631109172,-49.268732168585785,158.60460508980051,37.87501805221258,-72.18326414422825,-134.78714599981646,146.81995981968535,-172.57041681231814,-15.315598370952427,94.39740218377997,-63.1744042424178,157.40995896251837,-141.49542093203345,-28.61051651620601,12.602165154759804,-5.848200609030718,169.36859565256043,176.71795071131365,-133.84156683267952,25.681879290219275,-174.9388157035796,-26.283027391419555,31.05276864671757,-167.94806369922784,-108.90410808638504
AOI4 Relative Saccade Angles,113.69770295149713,117.46372220030507,27.873337258386304,59.27041296241206,69.94171780355919,117.39611814441182,101.60710581950178,139.3903766320035,22.7451815586343,70.2869994452676,22.428193573802222,40.584363204936174,118.90537989455179,67.11509558417256,138.78731832903418,161.54963423620947,4.783203738408858,172.65064494124675,130.5595175439932,20.4765538771012,20.620694993798896,31.344211687839937,122.6642039618629,19.000832345945422,120.95604438715718,
