,0,1,2,3,4,5
AOI6 Saccade Lengths,6.435486605835808,23.624198397266778,50.83777089495539,56.3928279261067,83.20688000199704,43.977350657831245
AOI6 Absolute Saccade Angles,-139.5822711419915,96.74034226284022,73.17548127329013,-172.54560094769715,-127.60846365439379,53.31302948849847
AOI6 Relative Saccade Angles,56.322613404831706,156.4351390104499,65.72108222098728,135.06286270669662,0.9214931428922525,
