,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
AOI5 Saccade Lengths,132.55470335559897,11.33689788047667,63.54094062842824,64.70152441429708,62.769724306336975,75.87913436879816,74.57598139838485,16.90395230151751,95.29635981346969,33.315780967077956,31.560259217838873,199.99975338712812,128.6854532188574,84.19746236234052,120.76240515229877,113.81187123056635,176.0639524228656,122.28663965988265,99.71610530320415,219.35886493879184,12.048301547192663
AOI5 Absolute Saccade Angles,-162.8437130635806,121.08484663738565,51.41287611544057,168.93066093756713,-79.56198648162538,23.977470203247677,19.848556623337924,-8.928565188354469,-26.948330328337867,77.5953393488345,-118.80587650158652,-177.53044636656355,8.42394331008448,174.7541001168407,7.567239030977265,-151.7198427607366,155.16679256901838,-36.638930922199975,152.22062032217644,-11.222124661692455,-41.02988332123974
AOI5 Relative Saccade Angles,103.92855970096619,110.32802947805492,62.48221517787348,68.49264741919248,76.46054331512694,175.87108642009028,151.2228781883076,161.9802348600166,75.45633032282764,16.401215850421003,121.275430135023,5.954389676648004,13.669843193243793,12.813138914136578,20.71291820828612,126.88663532975497,11.805723491218352,8.859551244376433,16.55725501613109,150.1922413404527,
