,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AOI2 Saccade Lengths,1.8094295608071738,65.02799847937013,87.41761980027562,180.8331688521846,158.7325545376912,98.2232576882241,41.24196215080834,54.99577403183857,123.91297920632493,78.68378472390017,37.35596440480939,29.391175235577162,35.85578909420796,15.094127712293016
AOI2 Absolute Saccade Angles,39.78558741933273,-134.66697353555787,165.6258075310877,13.741320855582384,-178.7896969618271,-52.91184151280694,62.30903019232482,155.15470783468226,-19.29674388110441,172.83512668154526,135.89982184016455,-156.40895257366438,81.62704924281067,-137.65113719458805
AOI2 Relative Saccade Angles,5.547439045109418,120.29278106664553,28.115513324494714,12.531017817409476,54.12214455097984,64.77912829486826,87.15432235764257,5.548548284213334,12.131870562649674,143.0646951586193,112.30877441382894,58.03600181647506,39.2781864373987,
