,Mean,Standard Deviation
NOT_AOI Saccade Length,68.4610255907642,54.87076549022041
NOT_AOI Absolute Saccade Angles,13.125097890328338,101.47763341208918
NOT_AOI Relative Saccade Angles,112.43419700613035,52.997913643728516
