,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
AOI3 Saccade Lengths,34.67292506070782,106.75731500878025,24.873301686726773,21.22788238834759,22.31018081342312,142.79890675184024,43.3853691059522,109.306411138739,186.83744272580188,37.130906437095256,62.472770078811585,71.42151601886647,93.1033777925657,31.91157815832067,171.7769562624606,87.01222603289725,16.16172355654495,74.53919941104041,17.504610150671237,36.55927602597748,31.50053416665036,48.16567580010286,29.064851045861246,20.41959336907648,45.57989825032481,25.34571582342975,29.914561527066773,48.709980661924085,123.89691708211492,68.65870697735585,210.28599545166807,146.9682399412653,154.86676905002315,52.27699375634019
AOI3 Absolute Saccade Angles,-131.50265014589223,12.10036467919619,-81.62858924873191,-66.22339255523895,37.49154530727058,-170.75535951395102,176.52508366656042,29.267542613684068,-0.37484392677543155,-4.801454647789698,-4.970651266876965,176.33834657938567,178.69811239720292,173.77611923057808,179.99252810201537,-131.99608725461138,-47.23083658789377,85.16047432235308,178.30293186996602,-72.13822998869801,-73.12848002882215,28.897003103510574,59.600163897838186,-54.98542646496635,-173.0853575622643,162.06544587073702,-109.57616790019361,148.02097122939912,-4.875803986613073,167.1259608846784,-6.739627915485087,-173.78754700441962,-2.3403282570461488,79.56236611448108
AOI3 Relative Saccade Angles,36.3969851749116,86.27104607207191,164.59480330650703,76.28506213749048,28.246904821221587,167.2804431805114,32.74245894712368,150.35761345954052,175.5733892789857,179.83080338091276,1.3089978462626344,177.64023418218272,175.0780068333751,173.7835911285627,131.98861535662672,95.23474933328242,47.60868908975316,86.85754245238705,70.44116185866403,179.00974995987588,77.97451686766728,149.2968392056724,65.41440963719546,61.90006890270206,155.1508034330013,91.64161377093059,77.59713912959272,27.10322478398781,7.998235128708525,6.13441119983651,12.952080911065485,8.552781252626549,98.09730562847278,
