,Mean,Standard Deviation
NOT_AOI Saccade Length,48.3360076209932,52.35010339512015
NOT_AOI Absolute Saccade Angles,3.2498944183969063,99.71606938827745
NOT_AOI Relative Saccade Angles,127.29442754095602,53.36919834915767
