,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
AOI6 Saccade Lengths,73.64110998043243,11.61470235266211,75.71692479760331,41.748276755013016,84.86379206756845,83.80684782961492,40.436940425814434,21.532412217937914,30.79359292458995,16.299446847082034,52.77710210927358,126.17594914910565,61.69044957636489,79.02781453547541,50.38902870278213,31.5777969359904,31.279401851320674,38.812542991131586,66.41702244410301,28.58945615489441,14.325775936334999,44.83302639176667,18.453871152979108,15.566308333969898,86.59478898976114,3.8446683926790852,62.48145712851184,44.808870506246215
AOI6 Absolute Saccade Angles,-176.74127126800758,3.891130622983072,-176.7777270565971,89.3197489953998,-30.95399188868631,9.20606816762277,11.23737170004061,-1.2673139105416686,-37.09743425822048,139.602583809736,146.00720269733387,170.49171434543118,-78.80427606739491,61.797716839689805,3.912615890932846,175.10068604481074,-104.13002916155263,145.25315349927587,-134.55370290494503,-161.7207300376749,139.8824333386757,16.088687594745743,-91.78846000981625,158.92101395527183,27.475060208933797,139.11787595760543,-76.02697276031967,174.6304139729533
AOI6 Relative Saccade Angles,0.6324018909906312,0.6688576795801622,86.0974760519969,59.72625911591388,139.83993994369092,177.96869646758216,167.49531438941773,144.16987965232119,3.2999819320435404,173.5953811124021,155.5154883519027,69.29599041282609,39.398007092915286,122.11489905124304,8.8119298461221,99.23071520636336,69.38318266082845,99.80685640422085,152.83297286727012,121.60316337635062,56.20625425607004,72.122852395438,70.70947396508808,48.55404625366197,68.35718425132835,35.14484871792511,70.65738673327297,
