,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AOI2 Saccade Lengths,30.53915244445257,39.92212252130662,54.04567249265517,69.91291993305919,42.46674059813193,23.58983994729907,75.14032386902166,55.811036933190124,73.57477689892865,59.82356778863861,15.843221876816537,54.40778009915511,68.32583131534696,62.74018138772042
AOI2 Absolute Saccade Angles,179.63833508043683,-92.63960036924688,-178.280372623669,179.17241116653892,112.29843749908274,-32.56358087470088,165.8480901771115,-77.62806895167455,36.97324412880038,-68.67449906304712,-178.41593841204147,160.65171150002774,134.2142140527173,-133.07387910228127
AOI2 Relative Saccade Angles,92.27793544968365,94.35922774557787,177.45278379020795,113.12602633254382,35.13798162621639,18.41167105181234,63.476159128785994,65.39868691952508,74.3522568081525,70.25856065100564,159.06764991206921,153.56250255268958,87.28809315499856,
