,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
AOI3 Saccade Lengths,178.97323638012338,41.42058918181678,66.2935535892196,91.74361805636731,89.8422319863237,53.582504810292676,90.69313993599602,110.03415668786162,59.991482450465,15.740217413701012,6.640988636336042,10.805667317394866,50.03520294125403,53.434815311353056,8.153702386617553,68.19520313027225,52.79607118858719,47.916936992264226,23.592317635989176,46.99465071301539,66.8277690336023,104.99084365689158,78.38686110098266,160.26510569878766,142.22221319254763
AOI3 Absolute Saccade Angles,-164.6724436302715,-161.6953422277152,79.32333649879972,-0.8144819505803609,-129.98752092660624,-170.9089572114939,128.23032156552543,-0.6219148174934813,-122.0858325551656,109.2914738797262,-167.5584630536868,-130.67132575231832,132.99856889710736,-93.93774736741949,-106.31943454912275,23.07494226459427,61.267270846421106,-150.46141290076233,-36.57161874434392,-142.29076783479084,30.78995187258107,158.8789589576528,-115.57495115885895,10.532293749857521,-175.9718644282034
AOI3 Relative Saccade Angles,177.0228985974437,61.0186787265149,99.86218155061992,50.826961023974135,139.07856371511235,119.1392787770193,51.147763616981095,58.5360822623279,51.37730643489176,96.849936933413,143.1128626986315,83.66989464942567,46.936316264526845,167.61831281829677,50.605623186283005,141.80767141817316,31.728683747183425,66.11020584358161,74.28085090955308,6.9192802926280965,51.91099291492827,94.45391011651175,53.89275509128352,6.504158178060899,
