,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
AOI4 Saccade Lengths,18.219559866150494,31.52139123993963,40.541970428774086,23.31164718480871,56.27552102685494,4.962221179919356,2.3033978390767773,34.216555662287696,16.536874804905683,81.30391406762001,58.072213174145936,9.716283432821626,17.052529900688317,55.84862226397149,14.489604479209696,55.363229669795565,28.194109299523618,51.39362050040881,32.63475675404416,46.67165527562446,53.88321502985692,62.666670684885005,39.88452906285472
AOI4 Absolute Saccade Angles,5.9332221643195995,166.13781640239583,91.83491076755713,128.20542840996177,-94.92134357749178,-36.27743885125216,-16.958244267537356,-170.20282636490455,157.5707742719743,61.44099574222758,-81.38493135080938,66.39958013472476,-121.12657783416148,73.68643452582256,-51.813871604013556,-96.63037429785663,49.823927027832944,87.35668894740432,-37.165680039257225,-139.3700598643604,101.36054224868774,-47.33583939672542,-137.54145637634238
AOI4 Relative Saccade Angles,19.79540576192379,105.6970943651613,143.62948235759538,43.12677198745353,121.35609527376037,160.6808054162852,26.75541790263279,147.77360063687885,83.87022147025331,37.17407290696304,32.21548851446587,7.526157968886238,14.813012359984043,54.49969387016388,135.18349730615694,33.545698674310444,142.46723808042861,55.477631013338446,77.79562017489685,60.730602113048114,31.30361835458685,89.79438302038304,
