Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
12089.325348176,19326.63333330552,11641.83333331744,9118.253846141008,9293.579166653255,11859.329999995232,13643.924999982119,12509.366170990423
