,0,1,2,3,4,5,6,7,8,9,10,11
AOI5 Saccade Lengths,65.5886112689382,205.6422182190673,76.81121056080167,73.63395684195586,129.38846998469288,47.85170836564026,36.14588611676159,78.10428070554795,75.60452131463738,15.543334178847042,38.437982937243625,48.07163557835941
AOI5 Absolute Saccade Angles,26.906623999837404,-173.5729641025014,1.8508477769643061,34.05396804804819,-154.2333021990383,103.87569258586018,137.5256706654758,-8.041359472815131,-167.85986716000903,45.551105772243936,-29.441077218710287,32.314806685085856
AOI5 Relative Saccade Angles,20.479588102338784,4.5761881205343125,147.7968797289161,8.287270247086454,78.10899478489843,146.3500219203844,34.43296986170908,20.181492312806117,33.41097293225295,105.00781700904575,118.24411609620385,
