,0,1,2,3,4
AOI1 Saccade Lengths,59.46990015160657,67.98579154729104,64.0083063095177,28.80140672820172,190.7490764958038
AOI1 Absolute Saccade Angles,-59.20002216612347,35.82665864145149,-175.12866684619948,89.65693995488122,-157.64484677097388
AOI1 Relative Saccade Angles,84.97331919242502,30.955325487650967,84.7856068010807,67.30178672585511,
