,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
AOI4 Saccade Lengths,67.29453823100255,61.816348856764094,45.645784004819866,26.77806890037225,114.33527738004722,104.50275364573217,100.10275481840065,36.814658206952096,142.62305992055133,47.905299763793046,71.58047253232567,102.22483502053042,29.136228654083887,21.109080939662455,24.636097506296764,54.94705813355784,58.043571420732675,22.57163484607006,13.445853282424466,10.729569501178633,118.17998793619081,45.43880313386192,19.555377751492063,117.42625439033299,74.85616301370041,78.14382858522337,223.26289162812225,42.24847864042008,13.810382027724566,18.102775830008436,6.575532916171615,40.01189970996441,6.208591184581118,17.784518735234865,68.43673832593446,42.42432906084309,68.7898632658828,11.93770721813892,39.09033153405613,32.63012558907464,16.75978253624405,31.266089115974463,33.08459005841428,15.46160393801731,41.43941236290479,24.07652680645167,37.40442439009743,88.35282950551517,35.79315717971585,2.2473710820281245,72.11115267087327,34.49661975907736,105.48631848236528,32.104809864560785,65.85956434341882,85.86595561426192,67.00416727525915,120.97396670644598,98.91108768815808,41.20873959544907,33.88912349207832,20.583670721373924,27.45506678279781,40.604243715544676,20.69294105789144,71.23590828041256,28.051815672217074,55.777231757834,86.9763005435821,64.68225563405453,61.58281232585757,10.986869513534911,46.09216341426242,11.507779399316862,49.48827247946484,39.93226534339679,29.084495634515584,54.16840702797794,70.03327525245103
AOI4 Absolute Saccade Angles,-25.825426951569007,25.449147716574497,146.794417205761,11.146611216596483,-169.18162014541798,-167.91359580034197,8.818006775503475,-21.085016424775286,174.68406432962382,2.1879409461348938,-8.467171397851237,29.242061149382884,-119.85194672301303,151.08430529581196,29.845353974606564,-36.47389052490252,-24.919010766354226,18.12268059254662,88.60732594484443,109.05324953798915,-160.77286434342514,17.17846681395081,-67.5905745641379,179.3670118013003,169.81846995913966,122.68942265168273,-20.202549630875602,98.30140313801142,-133.24563375569622,170.05404362552758,143.93518528687534,-89.22602505567875,-30.649421187196065,49.393737803226614,123.88871218494275,-83.39294743073984,-179.35731769458783,103.83547971042512,-130.1651161832583,172.67395437777373,32.932408988216345,88.4452469635309,-87.99739401827205,-39.23317430892357,71.59075014565747,-88.96736838760539,154.20363002772697,-7.905803693527865,-144.7482142806605,32.19458795256243,117.2114100467007,-164.43742723829263,-20.161681047601263,95.03999687677361,-120.16614563385862,171.94132883155808,105.99603488470096,-32.89354824639611,160.6369696379635,-57.26451321501939,-11.221205215357765,5.683544331299074,55.58652476530762,-51.79924389483573,178.6476404019692,83.08556397955667,-155.45304211001346,-150.70055413160856,15.323110300626698,-120.28492835114761,64.65229842256464,106.82233876297866,-85.74224776284805,-43.98895002140747,175.16144903445723,110.58394285368698,-121.48290873184283,58.93786300802663,-170.1430374606141
AOI4 Relative Saccade Angles,128.72542533185648,58.654730510813486,44.35219401083547,0.3282313620144514,178.731975654924,3.268397424154546,150.09697679972123,15.769080754399091,7.503876616511089,169.34488765601387,142.2907674527659,30.90599212760409,90.93625201882499,58.76104867879462,113.68075550049092,168.4451202414517,136.95830864109914,109.51535464770218,159.5540764068553,89.82611388141429,2.048668842624056,95.2309586219113,66.95758636543819,170.45145815783934,132.87095269254309,37.10802771744168,61.49604723111298,51.54703689370763,123.29967738122376,153.88114166134775,53.16121034255405,121.42339613151732,99.95684100957733,105.50502561828388,27.281659615682585,84.03562973615202,103.19279740501294,54.000595893683425,122.83907056103206,40.258454610442605,124.48716202468542,3.5573590181970447,131.23578029065155,69.17607554541895,19.441881466737144,63.170998415332356,17.890566278745165,43.15758941286736,3.057197766777071,94.98317790586172,101.6488372849933,35.72425380930865,64.79832207562514,35.20614251063221,112.10747446541666,114.0547060531429,41.11041686890293,13.530517884359572,37.90148285298286,133.95669200033836,163.09525045334314,130.09701956599145,72.61423133985666,50.44688429680494,84.43792357758747,58.538606089570116,175.24751202159513,13.976335567764767,44.39196134822572,4.937226773712224,137.82995965958597,12.564586525826703,138.24670225855942,39.1503990558647,115.42249381922973,52.06685158552978,0.42077173986945376,49.08090046864071,
