,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
AOI5 Saccade Lengths,12.702495124828987,159.84879234667142,10.810786635228375,21.88854556836793,49.17314058380916,47.30779067298958,69.01497890687747,115.78566843203158,61.100804743873354,28.581484891709486,54.906301324502365,66.67548109389534,17.961403935362345,7.240140995371925,18.96653623357675,44.94799389390518,24.225297236985288,37.576936207079754,3.6811506923094264,20.23467398815436,82.53356968764484,47.239579383860686,7.8359488708490925,3.7346218765551815,6.532450057357637,53.93824683665483,42.39417189228419,43.66374561424454,15.629264376038709,30.633099777671198,42.687352240759644,75.43240230519996,13.663231230670322,74.79847621787735,76.37095953200289,40.059200667283896,40.87000883500315,37.870506228299995,35.406437816482175,5.356513942040693,53.24202291855023,56.400223079253905,48.20040920581142,124.28853511191673,147.4058210178147,253.6195118897194,19.006466715667113,48.11535303830343,15.882552876049727,255.10864357440096,14.44711510270343,27.616782039190312,20.635717891708907,56.60893193449599,62.01491934087197,82.55229761517666,20.390760175975476,20.41459087636126,42.230055100967355,40.72594857032542
AOI5 Absolute Saccade Angles,-100.05387086889768,-6.091254945189967,-126.81878038982457,-178.83433370480327,-10.441859456559758,149.62566619260895,-162.01066747426646,-176.50114604000487,108.29923426918369,153.9978716725582,-60.5338564736878,-21.883501227503597,140.7403191955411,-126.07826788352979,142.54175607396581,146.36705705919178,-139.56971073287096,54.28766697147594,72.59371107656746,135.62691080712634,-63.46548911921187,6.017800434411823,-44.57036633879265,149.63491455522865,-18.03252145239388,122.97865586752951,140.58711187635947,-115.90244262475846,145.82104822571804,-112.92402025355356,-12.283064982499441,84.97831756224447,-174.95888166338585,-114.60852172453998,47.66329241620641,163.37764896153496,-82.30033792833483,68.15718602438209,-9.099324738488548,48.604735052531396,169.79408504278896,-20.226012618458704,-89.64468418806776,32.91354800242771,-150.931409688675,16.65697599764583,-6.396766304702131,-92.07680638239113,-69.06210267177165,173.12338268793016,-118.87834169641692,69.41761607863218,54.88342474613654,-81.2353335463136,108.77670901837574,-125.52667578753787,121.5336062136641,-0.3464718102533035,102.77808450976411,-102.8534830767934
AOI5 Relative Saccade Angles,86.0373840762923,59.27247455536541,127.98444668502131,11.607525751756498,19.93247435083129,131.63633366687543,165.50952143426164,104.80038030918851,134.30136259662547,34.531728146246,141.3496447538158,17.37617957695531,86.81858707907088,88.6200239574956,176.17469901477406,105.93676779206274,13.857377704346895,161.69395589490847,116.96680026944112,19.092399926338203,110.51671044637631,129.41183322679552,14.20528089402129,12.332563992377482,38.98882268007664,162.39154399117,76.48955450111796,81.72349085047652,78.74506847927161,79.35904472894588,82.73861745525608,79.93719922563032,119.64964006115409,17.72818585925363,64.28564345467144,65.67798688986979,29.542476047283092,102.74348923712937,122.29594020898006,58.810650009742446,10.02009766124765,110.58132843039095,57.441767809504526,3.844957691102699,12.411614313679179,156.94625769765204,94.319959922311,156.98529628938053,62.18548535970183,112.00172438434711,8.295957775049116,165.46580866750438,43.88124170754985,10.012042564689326,54.30338480591359,67.06028200120197,58.119921976082594,76.8754436799826,25.631567586557484,
