,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
AOI3 Saccade Lengths,38.505124786027515,113.29142396654726,81.72821307709873,44.75537222431467,27.096829200877746,57.97771825133987,129.2187094617876,84.7963502539545,48.73756730249113,97.73268646483709,58.565428831949724,32.402064321207305,19.91301607287616,58.67746009495166,41.58621512252102,42.17554334502685,44.0836059444584,117.7875188226195,22.235627183894522,35.26204510985844,28.324833703570057,14.935817911366623,147.2029371625369,48.460305768906615,27.86511502286133,55.62539084851496,25.27923725983031,9.426151269506894,11.898725546791443,66.06547797707636,145.56835436871222,73.91433003223696,128.04225519518266,51.624804557011686,63.97532213943285,1.9232262023400142,34.81360886087943,29.87849586274268,74.75762366079641,163.6855427088052,58.97206855232294,14.793248125736092,3.8190907305836355,26.012930840399957,9.975977633632704,30.434564817870235,66.19313114003278,117.25234170625693,73.70012378951418,73.62687649224789,41.96341261271876,22.216765830471303,71.47682824578854,15.334866426851157,105.31985194423511,36.36402338307664,38.697788566484306,25.324347727955633,30.178630522021173,46.694327196778744,60.13434657924426,32.5835332852307,33.113063458494615,71.86025512639442,31.405974372629906,40.229663900973726,84.80570716759017,39.814444390307884,111.1568517308284,31.110082008810707,32.179716006612914,17.033990811507586,54.05333945869149,27.31836526838234,43.46744795217963,49.24110670318239,19.039245346816013,42.185208609925354,58.26722373206041
AOI3 Absolute Saccade Angles,43.03293054405265,-145.90256748838513,63.366686870701415,-46.915528803970425,143.28715976497887,-117.83866307910333,158.48280959915033,-24.904091181130365,-16.05160008721298,154.32427088346358,26.716570891563,-106.04397204922907,-117.79876233384128,-4.404969745373577,21.64231111385948,151.70923891430877,-8.745958837698595,-7.771432464406704,114.88080211577987,-120.881104841617,-141.03831004582224,83.52192718832075,160.07183684599622,-37.04394435870973,-60.94076212850095,-20.40225485869379,-170.39606036690844,154.5737390322628,-16.011070459244813,99.33547005403722,177.81860074169776,-66.55283615046537,18.97619788580303,43.31711984797925,-67.88487615008052,123.43620186851419,-157.7442496385475,49.2591663786683,145.84012079427148,179.10270999346025,-82.44495426403337,-107.4280986019779,94.65598893475365,5.03579309134868,15.208774544251241,57.21261645076366,-149.07267601359854,34.15262525327242,-76.36247395315493,152.39127721165787,68.36926188928061,161.49763424348663,-85.31186070266293,59.42481437880385,33.06087243136528,-79.98549745507019,-120.30688889599573,153.45725636481535,159.58316818071205,-143.12771197499004,166.83816059642695,46.361877603347665,-55.46309375241801,72.55084938074886,-3.9488590187970454,-128.2546761408433,-5.802855432763,91.8315074797521,-160.24616419512182,-11.636959990706771,50.29889461787748,37.77280090466251,-151.6318873436454,145.032877636337,-84.53983460615284,87.51345310436149,-66.58166708279596,-127.07392278092759,65.4327677600461
AOI3 Relative Saccade Angles,8.935498032437785,29.269254359086545,69.71778432532814,10.20268856894929,81.12582284408215,96.32147267825363,3.3869007802806834,171.1475089060826,9.624129029323461,52.39230000809943,47.23945705920793,168.2452097153878,66.6062074115323,153.95271914076693,49.93307219955072,19.54480224799265,179.02547362670808,57.34776541981342,55.76190695739687,159.8427947957948,44.560237234142974,103.45009034232454,17.115781204705957,156.10318223020877,139.46149273019284,30.006194491785365,144.96979939917125,9.415190508492383,64.65345948671796,101.51686931233951,64.37143689216309,94.4709659637316,155.65907803782378,68.79800400194024,11.321078018594696,101.18045150706168,27.00341601721578,83.41904558439683,146.73741080081126,81.54766425749358,155.01685566205546,22.084087536731545,90.37980415659504,169.82701854709745,137.9961580934876,26.285292464362197,3.2253012668709578,69.48490079357266,48.7537511648128,95.97798467762274,86.87162764579402,66.80949494614953,35.26332491853322,153.63605805256145,66.95363011356451,139.6786085590745,93.76414526081105,173.8740881841033,122.71088015570209,129.96587257141698,59.52371700692072,78.17502864423433,51.986056866833124,103.50029160045409,55.694182877953764,57.548179291919716,82.3656370874849,72.07767167487393,31.390795795584946,118.06414539141574,167.47390628678505,9.404688248307895,116.66476497998237,49.57271224248982,7.9467122894856805,25.90487981284255,119.50774430186839,12.506690540973697,
