,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
AOI3 Saccade Lengths,489.7478072585856,100.1908520709733,186.2882851420455,39.15398945709924,103.2203320476399,96.16343662819625,215.85910152907607,137.6404182469957,97.6301280779087,57.65714783311937,70.88051672369494,8.876454443632543,88.51898703582165,160.78562624935714,10.408674523422302,20.55860116352648,33.57185898924734,61.968902891822715,27.056884488912637,15.747595245908723,34.19689300669376,63.1379192395007,52.940418705107426,65.94981011743315,63.050780070857584,25.961379421971955,200.51101658130406,38.423497638038555,58.12739141566288,12.873728531105549,57.791292140781366,116.94490867189715,55.20499857858818,63.28612910451583,52.55210642729392,50.2169847723487,21.278773127241074,74.76110537745359,75.88880942305987,24.712652067114895,227.12828727396453,44.0103553339896,40.75503237025438,20.21935293610587,54.820444958937344,42.156018574373654,59.911771449348535,24.446616621106536,101.14937114258045,25.626405262187752,50.29624704775933,46.35640105959034,44.609975039292486,20.412718202092755,10.284510947825368,34.773648576189736,2.449502981477974,71.94080539885192,50.632150118396254,96.10105112024087,43.077601402404916,35.145580211701045,60.199543137819845,53.33683218658977,137.44665882779114,100.05182299544184,27.53855374281161,35.44139185288397,117.43585131083378,185.07881551101573,45.47317681423704,48.48646511976241,69.84280867644641,162.26976233258003,49.9251287883947,15.851535582523885,100.79681902593536,89.81836451155355,183.0742360796731,40.46850178787636,45.08332844158678,208.85340343164992,153.64338804443344,219.81447716415406,38.58226880883008,81.5677618648832,57.449548454366095,73.62028606133606,130.51080343849398,72.59190427921932,97.44593783208343,57.23381328755107,33.33941972044489,54.54568293272504,30.16839299743252,52.528949747105344,71.73886448846443,64.78058295940355,85.76915484512428,174.84442362385403,122.31268041376435,12.91003427006446,56.72207151249417,97.21131355165706,101.22371397463681,8.425165759190689,41.00343645151705,56.739322836078294,36.59635152538963,24.94262062532528,69.26454164118483,153.76472809828164,39.329270872929925,314.15380648735254,270.8648492246907,81.39731928595054,216.65715534718035,72.1939026455881,30.19055123782318,55.935815874766796,29.766822933871705
AOI3 Absolute Saccade Angles,-4.600221760604656,153.760254054592,-177.86685531888435,89.19139841051735,-172.37123561782437,-144.20045391910497,5.895186117319147,-175.5318683623627,156.70993887706126,-77.79197151398172,14.956251812006093,-153.46116592624648,-169.0320337101658,17.351188267022245,-23.921396742231334,-139.3217597743713,72.46465950649278,-130.98162719469278,-39.72166818080349,162.7902994046137,89.98817542945257,166.120009279081,148.73627217449408,-25.882487842523783,-140.60071421305796,169.58097220151453,17.148840067221254,-98.65955166286503,168.80375182926562,100.55624441325598,-163.36997975718364,-157.2160291640104,124.95751746719345,5.868637505051025,-5.767094023900839,-60.57659236299505,153.0661497096825,-7.269369459421787,69.82429555253928,-29.215010085480266,-163.6039160758097,23.01629162046001,109.21008626738228,7.337454261019678,-129.81027892167833,69.54970359881506,-31.970093367516256,178.66159350279082,6.73434914436061,161.71625681473657,-8.110341453808573,-153.61184044811733,-178.15045596472675,-49.0773167008758,158.65723429516024,8.04654496316686,40.15791479985488,51.207052843082636,-106.96366375582912,165.59189308123177,-126.41951328192056,172.49802279456438,163.2319187230596,57.643310488855995,-25.209062087221895,172.15272636678296,148.88110760934697,-34.14197521449183,-1.5930726608108683,172.64165649574358,35.677263760974704,-3.0375142466332026,-19.563766089268267,168.525681829293,2.70428426960811,-28.77392690523966,-41.30515847969298,24.180092313945565,167.12677271766938,-165.43435513866797,-120.37397215110639,0.5689604640469572,-11.648848196734122,174.14799186365425,76.64163392852119,12.746115826900098,-105.17703455775776,150.00613409086594,-5.083344452071317,-135.54455190684865,147.93548483810864,10.156614651794575,32.007190047841846,-89.82992709866463,106.95596164425957,5.079794455283711,-17.25301254462494,33.742192581974116,-55.10047795557143,174.47462772534024,2.1751924983214037,41.69655631346005,-4.68900798280306,17.62956462411042,-166.063374447959,116.80801078508694,97.54565042245571,-65.12683902036748,-129.95495672298196,44.873309468994094,-172.39640557771955,173.66937867003145,9.40688295574786,4.96378878497594,3.3926436808280154,-164.7406868384878,174.24673913217313,-122.3165131955568,-158.28001596051658,137.81790694327913,-139.72228758827052
AOI3 Relative Saccade Angles,21.639524184803353,151.62710937347632,87.05825372940168,81.56263402834173,151.82921830128058,29.9043599635759,1.4270544796818605,152.24180723942393,54.50191039104295,87.25177667401219,11.582582261747438,164.42913221608066,6.38322197718803,138.72741499074644,64.59963696786006,31.786419280864035,23.44628670118554,88.74004098611073,22.51196758541721,107.19787602483886,103.86816615037156,162.61626289541306,5.381239982982169,65.28177362946582,130.18168641457248,27.56786786570674,64.19160826991373,87.46330349213065,111.75249258399036,83.92622417043964,173.84604940682672,102.17354663120382,60.911120037857586,168.36426847104812,125.19050166090581,33.64274207267752,19.66448083089574,102.90633498803894,80.96069436198046,45.611094009670566,6.620207696269715,93.80620535307776,78.12736799363742,42.85226681730199,19.359982520493375,78.48020303366869,30.631686870307085,8.072755641569778,25.018092329624057,10.173401731454877,34.49850100569125,155.46138448339056,50.926860736149024,27.734550996036013,29.389310668006647,147.88863016331197,168.95086195677226,21.82928340108826,92.5555568370609,112.01140636315233,118.91753607648494,170.7338959284952,74.4113917657964,97.1476274239221,17.36178845400481,156.728381242564,3.0230828238387693,147.451097446319,5.7652708434455775,43.03560726523115,141.2852219923921,163.47374815736492,8.089447918561277,14.178602440315103,148.52178882515224,167.4687684255467,114.51474920636146,37.053319596276204,152.56112785633735,134.93961701243842,59.05706738484664,167.78219133921894,5.796840060388381,82.49364206486695,116.1044818983789,62.07684961534215,75.18316864862369,24.910521457062742,49.538792545222684,103.48003674495726,42.22112981368594,158.14942460395275,58.162882853493535,16.785888742924204,78.12383281102414,157.66719300009132,129.00479487340095,91.15732946245446,49.57510568091163,7.700564772981195,140.47863618486136,133.6144357037369,157.68142739308652,3.692939072069426,102.87138523304593,160.73763963736877,17.32751055717681,115.1718822973855,5.171733808023922,37.269715046713635,166.065784247751,15.737504285716419,175.55690582922807,178.42885489585206,11.866669480684212,158.98742597066092,116.56325232772991,144.0364972350402,116.0979229037957,97.54019453154962,
